#{"t_start": 1713370619.4212806, "env_id": "None"}
r,l,t
218.130859,49,150189.259484
39.992926,27,150209.203642
19.565738,23,150218.762366
190.901778,62,150247.954369
92.511514,31,150262.656944
134.790295,39,150281.772013
44.904674,23,150291.337724
63.27718,27,150305.776732
155.082334,44,150330.554569
32.350339,22,150343.125266
12.077737,24,150353.07875
56.054527,15,150360.887837
33.302517,28,150373.279816
273.033702,59,150398.507607
128.118813,37,150419.855423
97.465641,26,150434.503939
101.12936,30,150466.960353
163.899658,33,150482.692144
55.679907,19,150491.478987
83.026624,25,150503.910755
116.976287,23,150514.959593
160.519386,33,150530.979374
11.256396,13,150539.611852
15.307761,26,150551.02921
336.484701,78,150600.893366
90.806511,34,150618.282275
215.202567,57,150648.045485
25.479059,24,150656.713355
1.953971,23,150664.414254
1.789009,4,150667.384319
35.709771,21,150677.121078
19.410674,24,150689.59707
28.35891,17,150697.3796
70.259582,30,150712.595635
36.742941,32,150727.750809
112.658531,38,150745.682921
184.125188,43,150765.51893
0.014817,24,150774.032396
55.270216,25,150784.914793
22.783174,21,150793.901768
5.417202,19,150801.78886
107.096186,33,150818.36552
87.787949,34,150842.771749
61.190327,37,150858.838848
81.147532,43,150876.00362
92.66233,41,150895.840131
269.314734,65,150926.455905
16.310334,14,150933.32307
46.93361,29,150944.968622
108.949586,35,150986.782887
165.640559,37,151006.51977
61.514422,29,151018.531023
35.672039,25,151028.500515
44.3386,23,151038.214797
4.017454,4,151041.342659
70.522767,28,151054.359303
222.535345,36,151072.662357
25.49392,14,151079.647865
169.382934,48,151111.313453
37.142359,26,151122.239112
10.977925,28,151133.372661
73.026696,32,151148.553068
134.084452,50,151172.460549
6.289787,6,151176.124456
148.538591,40,151193.16434
55.398736,30,151203.694426
4.290569,24,151211.492436
72.74512,35,151226.246137
141.542768,44,151245.83812
26.786007,26,151256.188596
99.018053,46,151276.580462
84.352456,33,151291.660846
283.341099,65,151322.913252
93.258769,26,151335.795072
11.896834,22,151349.835054
39.745108,26,151362.264196
198.629074,43,151384.633274
77.295236,26,151395.864998
81.006973,31,151412.626694
12.404505,25,151422.700515
122.395633,32,151437.639041
285.062266,38,151457.580902
56.566044,17,151468.263844
120.85286,27,151482.18225
264.736837,44,151502.865887
180.603019,30,151522.028959
12.905836,12,151529.462364
-2.410107,7,151534.028145
31.028274,17,151541.63907
79.365178,24,151553.277055
2.351734,8,151557.628041
24.298467,12,151564.969631
79.952853,19,151589.609176
53.058654,16,151598.782568
434.491384,63,151631.457759
64.823368,19,151642.352664
168.058588,39,151662.714976
227.669926,28,151680.072311
17.007371,11,151686.601251
136.518984,29,151702.622493
13.539688,25,151711.692871
88.719115,38,151730.404555
14.709578,25,151740.506136
271.811291,53,151766.902692
55.616396,26,151776.728926
152.852889,49,151799.268187
266.398364,61,151827.401572
65.236983,28,151838.80042
50.548222,26,151853.611273
77.080725,42,151870.263947
62.172472,33,151883.376559
278.766332,58,151910.823085
414.779798,70,151945.956469
43.600561,30,151958.830989
159.738633,40,151976.911949
10.002264,24,152000.763402
449.236148,89,152041.824647
5.913842,23,152049.773387
72.044393,30,152064.389296
176.50424,40,152085.140121
2.779195,4,152088.308264
0.238271,23,152096.607481
49.571603,39,152112.794673
-1.835789,15,152119.470034
80.799747,22,152138.095708
45.615973,19,152147.495207
45.749433,30,152164.345222
220.030611,42,152186.547479
44.021601,27,152199.952513
20.789446,10,152205.219456
85.860882,27,152217.323555
18.333531,21,152226.354847
4.452336,12,152231.839283
8.797516,13,152238.684117
117.56523,40,152266.123412
151.053441,41,152283.700929
12.557497,26,152294.496165
55.648463,30,152306.880613
20.237638,25,152316.865066
88.772976,23,152329.082357
45.003617,25,152340.152538
17.1256,27,152374.416313
48.773652,31,152386.131567
110.349673,27,152398.764944
297.825644,78,152437.913544
15.15527,14,152443.527204
-7.88299,10,152449.3635
59.611992,27,152461.580649
67.415247,25,152472.412346
40.470431,25,152484.542024
140.389819,35,152506.756298
106.905479,44,152525.702636
61.598751,30,152537.313061
10.843686,21,152544.880962
44.537919,29,152557.158924
58.488108,24,152569.158748
63.506464,33,152583.739849
137.748425,37,152599.952183
72.605111,23,152613.602146
131.441932,45,152635.551384
10.751908,13,152641.718587
57.746636,19,152651.23816
139.033263,38,152672.165349
198.718984,48,152696.564748
212.18886,36,152739.666995
23.016286,14,152745.347737
47.662514,20,152754.807053
255.465313,42,152776.158653
44.321793,17,152786.361402
32.367138,11,152791.484709
28.671359,18,152799.862214
45.345927,29,152811.217051
97.585214,31,152850.762548
161.318419,49,152873.658282
103.527635,34,152887.259968
36.61821,20,152896.214998
0.019948,12,152902.122583
1.223166,4,152905.058633
37.833184,22,152914.928711
29.744147,22,152925.524949
7.55705,15,152934.201012
38.386573,23,152965.970544
-3.586497,16,152973.523953
179.228075,37,152991.641985
88.993856,26,153004.962737
7.848619,12,153011.032449
11.909754,18,153019.509169
109.655004,32,153034.505891
57.308816,22,153045.050942
-0.081496,13,153062.657482
-1.382568,15,153069.44927
351.670101,59,153102.081507
79.449815,27,153114.120249
46.847912,21,153122.588959
9.765676,8,153127.548131
157.321074,40,153145.70124
11.35499,13,153152.717652
4.101131,11,153157.986973
0.330898,14,153164.214742
40.949139,24,153177.268523
8.254859,26,153187.315174
77.726249,31,153200.825544
4.46436,12,153207.207375
8.287816,12,153213.359493
1.857751,5,153216.938326
111.062783,25,153229.872018
155.686043,37,153249.976419
104.965758,28,153263.77924
91.953134,30,153280.095804
4.300198,24,153288.931834
54.301024,17,153296.139673
53.717774,21,153307.11221
20.641355,29,153318.946399
75.90519,22,153329.595065
26.963798,24,153341.173347
136.119448,38,153359.739585
31.463147,14,153373.591696
18.962024,18,153383.192122
81.766263,21,153393.176946
85.000865,25,153406.624293
75.766086,17,153415.345455
29.2379,20,153426.769861
71.069582,19,153436.63738
34.24467,12,153442.702519
103.344064,19,153452.699358
61.249391,18,153461.969014
51.672565,16,153476.126118
117.362732,20,153487.051599
74.940541,20,153496.859229
11.003086,9,153501.635282
21.491195,11,153508.543887
170.081196,22,153519.989872
34.000697,13,153526.20713
94.22273,23,153537.755625
52.052037,20,153547.248455
251.535956,40,153578.963821
61.178443,21,153590.623812
49.775293,12,153596.797041
49.93211,16,153604.054783
31.943705,19,153612.498805
28.084574,21,153623.503081
1.398381,13,153628.983918
38.774577,19,153638.177854
87.022853,27,153676.777551
0.867557,12,153682.557031
109.673489,30,153700.096406
34.635571,16,153707.993082
150.696067,44,153730.227973
5.431802,9,153736.621307
9.606981,13,153743.200626
177.22347,30,153761.401719
105.91975,15,153771.497053
73.464836,13,153780.332295
9.283974,10,153786.698885
13.841815,7,153797.454854
45.804535,17,153805.933102
213.973249,28,153820.731968
179.538355,23,153832.683319
118.7674,34,153852.137171
490.229915,69,153889.073547
30.012076,19,153899.200806
63.435016,26,153918.04238
70.007926,23,153929.188663
28.813718,11,153934.247077
77.033033,17,153943.197109
171.91481,32,153959.709701
1.063272,6,153962.766526
206.909078,44,153984.974893
152.056973,29,154038.371222
-267.309725,443,154159.298755
94.232162,26,154175.608292
414.596264,53,154205.979903
54.450157,11,154212.83044
2.560682,4,154215.739551
14.141589,8,154221.118356
201.961857,34,154241.15406
20.510848,12,154248.419405
95.796021,23,154260.41395
222.597749,44,154295.747803
38.495395,18,154305.695213
58.94029,21,154314.637207
212.206873,34,154334.283244
34.082536,14,154341.083462
4.298908,4,154344.192911
21.338642,11,154350.804865
56.067024,15,154360.471269
96.268383,18,154370.453613
148.630222,32,154385.182325
37.356254,16,154395.056508
134.943,40,154419.87136
110.698276,34,154437.666183
65.169489,19,154448.504654
201.588272,35,154464.827194
41.833601,13,154471.83794
15.400563,15,154483.292597
151.689012,40,154510.028756
76.775892,16,154520.47788
104.449233,24,154548.695378
8.288649,10,154553.762391
136.883725,24,154567.366679
36.814029,13,154573.973552
35.725337,13,154580.42189
66.494107,16,154617.172496
240.683843,48,154641.488283
135.709954,25,154657.479717
27.265889,11,154663.978696
47.184653,24,154674.619362
86.95263,23,154685.952613
353.540785,58,154717.428627
35.660499,13,154725.355619
302.456642,52,154756.152557
55.919501,15,154765.688958
16.593858,11,154770.705403
63.449242,14,154778.458904
107.54662,22,154792.29927
35.416248,16,154801.536004
52.111417,14,154809.483884
106.301258,26,154822.931005
77.225013,24,154835.705022
16.568926,11,154842.10558
21.329069,11,154852.956389
45.219403,16,154863.175392
112.822557,24,154877.024229
27.042149,19,154887.57001
23.0529,26,154900.56928
-4.554612,10,154906.895124
211.528834,39,154929.32928
6.092473,11,154935.265881
74.5106,17,154946.395507
16.053634,13,154953.902181
89.855981,22,154970.12007
35.187963,14,154977.196333
506.726612,100,155026.338477
16.733636,10,155031.137467
14.494586,20,155040.675856
83.783639,11,155047.512311
31.035939,14,155056.104362
125.172433,23,155071.213875
86.369963,20,155082.768942
268.8072,57,155133.776289
38.263286,15,155141.928867
8.282874,11,155149.237381
198.933433,33,155170.343599
56.51456,16,155178.859306
99.820101,28,155198.06014
9.123554,13,155205.938949
83.811564,17,155215.445741
67.389732,12,155223.292581
78.01556,25,155239.008112
99.282841,23,155255.90478
11.225062,10,155261.443705
152.713934,31,155281.246298
44.702364,14,155288.38224
30.251389,17,155297.0999
333.579634,59,155337.513856
37.042778,16,155371.745016
99.302601,24,155384.425686
217.266733,30,155399.970772
229.944483,40,155420.693715
22.274186,45,155436.83739
43.638635,16,155445.494322
132.749755,30,155463.695882
107.645669,31,155478.441314
80.032368,39,155503.24444
134.309965,38,155522.268416
7.887521,23,155529.993652
150.164231,39,155550.109338
74.413503,25,155562.091373
114.012922,29,155576.325045
125.476714,42,155599.322736
87.528086,34,155631.245817
69.787176,28,155642.463694
45.329471,25,155652.024515
358.687688,74,155689.292558
132.746979,33,155706.6458
622.503449,92,155767.392874
527.164587,71,155809.001641
-0.617898,13,155815.069703
94.437682,21,155827.396558
203.012756,34,155846.461324
50.218632,19,155856.41553
-1.018126,6,155860.359566
10.324393,12,155866.265121
-0.430402,13,155873.027009
34.462063,19,155883.036108
18.617011,17,155892.647697
52.708464,27,155926.458426
-0.823035,13,155933.498072
99.639959,31,155948.506071
34.746403,26,155961.110028
204.165836,37,155981.491479
-0.638353,5,155985.125235
0.34218,12,155990.842136
191.995303,43,156015.312491
7.694748,24,156023.877604
61.954902,26,156041.153662
70.152525,33,156057.146938
86.371011,28,156071.267511
110.313452,29,156084.611567
191.021853,58,156113.643111
440.965118,97,156166.22688
83.810033,36,156182.460973
11.888078,17,156190.707082
15.868759,17,156197.707948
248.792308,58,156229.017283
-4.135218,17,156237.425693
17.330071,18,156245.528101
58.114262,17,156306.587673
54.158891,14,156313.849051
18.825217,11,156320.505536
29.886301,22,156330.690022
26.891473,10,156335.889634
36.719003,12,156341.965355
103.213939,34,156360.217195
212.266999,54,156384.479107
167.155299,40,156404.723295
62.595093,30,156420.302449
88.698414,32,156435.761307
37.427052,25,156446.492879
13.624795,30,156458.165891
60.482945,33,156471.125534
31.306589,21,156480.036627
130.515861,38,156499.278067
96.432172,34,156517.38123
104.489985,29,156529.659711
14.667727,25,156540.467456
212.839259,45,156562.33412
195.173295,44,156584.891494
225.802235,52,156613.019133
28.887082,28,156624.698853
44.910447,21,156643.938593
37.254026,26,156656.864684
-0.756469,15,156664.436243
65.811211,31,156676.943397
183.900774,47,156701.06748
314.093522,41,156723.437242
146.002564,38,156743.676871
10.363476,17,156753.384384
296.897964,71,156791.884253
23.046207,9,156797.538795
205.521782,38,156817.60023
95.14375,21,156829.530441
62.054139,15,156837.790226
11.328412,12,156844.540545
47.498513,17,156851.849092
159.652444,33,156890.963779
60.561119,22,156900.773677
131.192193,22,156913.397985
122.788227,23,156926.337453
67.070375,17,156936.000298
17.414486,23,156946.072614
11.304496,29,156956.962734
99.984592,39,156973.878742
91.633464,45,156996.286653
77.078162,30,157010.131942
101.72565,35,157027.181136
40.403518,25,157037.930281
108.638155,30,157051.675646
145.921856,33,157068.164405
58.98755,25,157080.591197
7.455316,12,157109.994824
32.616162,18,157118.609877
484.219802,72,157158.162704
-1.352352,16,157164.642027
101.885306,25,157179.824336
5.75114,6,157184.607437
63.75067,15,157220.058217
346.894247,61,157250.6683
151.042582,30,157267.155576
150.7374,33,157284.823566
279.84481,48,157309.048656
9.20994,19,157317.402893
141.915887,36,157334.798783
17.702511,17,157342.400072
25.900249,12,157361.444646
138.152617,35,157378.767128
59.085377,14,157385.383011
107.510706,26,157400.376847
53.989065,15,157409.11522
0.350444,9,157414.843031
173.316727,34,157430.495402
127.633189,31,157445.463782
398.527081,73,157493.388987
12.116831,13,157499.245356
-1.419848,15,157505.954479
102.888523,34,157522.020306
83.749707,32,157535.37166
45.592489,11,157541.245417
4.499007,17,157548.85171
11.677724,19,157559.208765
47.503731,16,157566.884742
61.33751,22,157577.605837
80.611749,21,157594.585044
102.245793,30,157607.687666
396.180516,74,157646.127099
138.409989,36,157663.661669
131.817855,33,157679.318686
187.832079,29,157698.37451
20.981225,7,157703.429731
48.856429,14,157710.535807
98.03391,21,157720.263049
52.86905,21,157730.067463
75.457438,26,157747.245018
75.844728,28,157760.099421
104.772903,26,157771.918005
62.36132,12,157778.355369
8.452767,12,157784.259588
-4.495436,6,157788.894072
5.210844,11,157794.63578
69.26378,25,157809.227119
87.630976,27,157825.322829
10.677039,12,157831.501229
64.702355,28,157854.599727
45.898961,13,157861.192035
151.669104,55,157883.89449
38.637486,27,157894.240752
90.891838,33,157910.876757
60.010187,20,157924.488757
19.222204,12,157931.918921
24.427284,8,157936.817237
88.132024,19,157948.406646
75.440789,21,157958.337154
95.208911,24,157978.813644
52.522565,17,157987.174301
114.799009,27,158002.128752
34.263104,13,158009.128856
31.772997,10,158015.241303
2.320082,9,158022.660443
39.495594,16,158030.919587
35.459602,15,158038.322335
31.644364,12,158044.145251
72.124078,16,158053.393533
151.767386,30,158073.544941
76.381911,34,158090.799675
129.241171,43,158111.227834
49.209921,32,158123.466227
136.747771,32,158137.852085
178.89317,74,158169.870305
106.657973,35,158184.172666
5.22884,11,158189.411102
-4.027283,15,158195.615424
1.495246,13,158201.085055
70.225617,22,158222.044077
6.087155,13,158227.667151
286.460741,56,158259.072872
44.560751,39,158274.323655
7.400289,12,158280.188295
30.347329,8,158286.542364
8.711992,13,158293.92415
172.511956,32,158310.187602
28.806624,14,158317.474391
40.726034,25,158348.93284
1.8505,13,158354.144036
5.447309,17,158360.818425
17.593463,22,158370.070902
16.417854,23,158382.306997
6.121656,13,158389.552435
62.475341,24,158401.890098
57.582816,17,158411.218382
385.078815,65,158468.748527
36.130735,23,158479.733775
157.114144,54,158505.751075
21.245226,25,158516.92448
82.187995,40,158536.537529
47.043778,28,158547.481194
137.759629,47,158569.002313
3.386378,10,158587.316214
369.45321,69,158625.363245
43.639464,28,158640.597054
51.923579,26,158651.797566
1.201405,12,158657.2423
5.935217,4,158660.37399
-0.820032,12,158666.344374
42.809214,18,158675.587694
5.913443,11,158681.355893
66.380322,31,158722.656422
106.683364,41,158741.640654
91.562811,24,158753.770782
53.601675,19,158763.551826
9.789622,12,158769.321853
546.359041,84,158815.612522
402.700066,54,158848.652149
39.941386,18,158856.61983
202.386413,35,158876.635124
63.890205,16,158886.138085
74.093548,23,158898.254014
-1.665782,6,158901.48298
189.830105,45,158923.354061
45.121473,18,158960.027849
33.223161,15,158968.596332
180.970699,24,158981.853703
219.991864,38,159004.868452
19.34481,13,159012.113028
63.431112,18,159050.18903
45.684678,16,159058.598651
63.492697,17,159066.880285
134.203891,22,159077.82551
23.197971,14,159084.659399
130.767416,25,159097.403947
88.062801,26,159114.497305
225.293177,42,159137.985746
28.232608,11,159149.423454
123.781235,27,159164.123976
119.211893,26,159176.988121
81.346722,24,159189.928768
27.999274,21,159202.372265
5.245168,5,159205.228069
42.936106,12,159210.767938
115.565614,31,159225.668473
23.056432,10,159230.189138
26.851137,26,159239.885085
6.111253,13,159245.570409
865.645606,109,159315.535063
76.064014,30,159328.192366
31.655438,20,159338.901791
50.728562,22,159350.045742
37.455075,18,159358.921086
178.552217,43,159380.05137
271.478768,37,159398.385672
285.584305,53,159434.675528
183.974507,47,159457.140135
211.69066,47,159475.848471
69.819972,32,159488.450904
36.646504,23,159497.495585
163.127313,21,159509.977908
155.911479,43,159534.743064
14.504017,12,159542.477974
61.538303,26,159568.005446
40.012329,29,159579.807134
42.224006,16,159586.626628
242.158069,52,159611.994837
259.591816,39,159632.992673
45.173536,20,159645.076906
48.598819,17,159652.973185
38.967902,12,159659.235395
49.360523,15,159692.603232
186.276694,39,159710.570208
110.583448,25,159724.68211
45.701974,14,159732.234341
70.455694,16,159740.772431
53.378442,17,159749.626835
278.833658,57,159776.766371
97.007494,22,159788.589483
60.16089,16,159799.91568
62.507228,13,159806.188952
71.876704,18,159816.016879
174.973081,29,159831.401267
158.534791,42,159850.695095
33.666909,9,159855.461751
77.869621,21,159866.022112
20.558968,26,159876.502312
23.288939,27,159885.935724
133.62061,47,159914.1953
665.876812,117,159971.167221
126.452681,39,159988.143749
49.861296,28,160002.289811
133.063801,31,160017.16477
-3.337762,5,160020.329274
20.403133,17,160027.536231
64.023315,37,160042.481981
74.510039,16,160072.76482
18.061047,12,160079.787967
109.214455,35,160098.155432
72.835592,21,160109.28933
37.32619,14,160117.000158
31.189106,12,160123.254948
257.465956,44,160152.526052
33.441738,21,160162.19833
342.231194,68,160205.370947
187.196292,43,160226.39812
-2.050913,17,160233.955773
53.341497,26,160244.536478
8.249891,13,160251.402817
26.095181,23,160262.371734
45.207997,22,160313.094687
64.129553,23,160323.175847
-1.173804,16,160330.37613
43.249143,22,160340.530248
161.4029,33,160357.28335
52.324214,19,160369.054556
141.945832,42,160389.524276
26.927691,18,160400.07538
34.117747,21,160409.25
48.509879,18,160420.443948
153.956553,34,160440.206086
10.82727,25,160451.280996
7.146233,16,160459.956554
16.542398,25,160470.305753
38.341414,29,160481.669958
64.870261,34,160495.216986
15.324243,14,160503.337819
102.339595,18,160512.832397
12.46587,26,160525.397641
49.780838,26,160537.075871
16.723251,12,160542.837049
463.36201,64,160576.450314
77.677905,22,160587.180369
89.595084,27,160600.837066
24.382412,10,160605.924322
26.088352,25,160616.047913
54.96988,15,160623.440819
84.280656,15,160632.741932
318.364991,55,160665.172746
271.752479,59,160695.811494
65.177925,35,160709.658526
51.043258,28,160721.612818
299.969688,67,160755.14883
56.07279,28,160768.605857
193.632359,44,160789.645111
94.335368,36,160819.998321
22.813764,25,160831.564127
69.068475,38,160848.386288
80.829708,32,160860.192469
23.484921,24,160869.160326
50.330137,12,160877.279677
12.371777,25,160889.111858
75.722273,25,160900.971704
12.711312,12,160908.090116
48.653698,18,160915.887939
58.82607,16,160927.637321
73.936926,20,160938.150001
203.749595,42,160959.237391
15.772614,10,160964.951679
33.457586,14,160972.702071
131.079879,25,160989.467834
26.956096,16,160997.353901
68.595133,17,161004.691562
66.72527,20,161013.950251
10.058208,28,161038.027988
83.616983,33,161055.387537
70.36491,30,161067.950359
102.494201,36,161083.003432
51.95846,25,161093.099337
11.849148,26,161102.759484
39.18837,32,161115.827236
144.445614,39,161133.874327
140.896414,36,161152.589949
215.398989,44,161175.976542
5.764617,23,161184.400805
43.747449,26,161194.750755
44.54414,23,161204.994618
44.231267,28,161218.286986
40.600728,23,161228.988274
45.180793,25,161269.227505
64.739502,26,161281.235833
142.177743,36,161295.988831
131.421102,40,161312.799495
113.899599,53,161336.179617
163.292022,31,161353.773299
78.973935,30,161368.172866
349.369891,61,161413.777473
298.302768,55,161437.487256
74.573299,31,161449.282704
59.495625,31,161461.322798
120.996607,39,161480.374823
2.002913,5,161484.056355
30.659229,29,161495.845971
140.365587,38,161541.903739
256.819714,46,161562.813507
61.36171,36,161578.059942
62.116849,28,161588.581547
209.078128,59,161614.180734
114.56479,21,161625.080482
128.300957,35,161639.595561
63.888314,14,161646.639205
77.538735,18,161655.155083
14.513357,10,161665.009066
290.750956,39,161684.651722
462.862989,55,161714.173177
114.980084,24,161726.969323
62.429272,14,161733.941313
337.693989,51,161767.125192
108.02733,18,161777.521564
64.521393,18,161786.542046
208.759354,37,161811.058195
80.648861,17,161819.597794
43.309453,15,161827.501352
114.747329,25,161839.234645
65.83458,21,161848.53583
17.849781,19,161857.842542
103.013214,22,161870.227712
142.568406,29,161887.071126
14.85378,23,161896.773437
150.287957,39,161918.188819
33.89246,26,161930.534966
261.729641,51,161954.972233
12.53554,29,161967.414356
45.332978,22,161976.92593
75.236182,33,161990.171431
184.473686,29,162005.193576
61.142917,18,162014.473928
30.332015,15,162023.217259
420.998606,56,162059.525992
404.195136,58,162089.422665
84.487842,226,162158.958936
87.373369,19,162169.556881
37.666273,16,162177.830106
1.80969,4,162180.736853
245.884639,47,162202.703635
7.372873,11,162207.831828
62.383484,16,162215.569878
73.859373,28,162236.806927
16.49399,25,162245.954362
102.295837,35,162262.008004
189.175134,40,162280.437194
14.438732,23,162290.30687
29.023734,7,162294.837687
32.095506,25,162307.641668
126.85641,30,162322.560106
49.979265,15,162352.4813
59.314585,19,162363.530528
180.085437,43,162386.757033
48.815055,20,162397.841618
134.909489,32,162415.51175
64.711019,11,162424.098682
247.025876,45,162449.67809
12.661282,21,162459.139854
29.441102,30,162480.548667
272.212186,62,162508.592421
163.576367,36,162525.223874
108.393753,45,162544.152128
82.642106,33,162556.676957
-2.656763,6,162560.319261
10.778286,16,162566.615986
100.718908,30,162581.539025
97.784057,29,162595.504989
14.440315,22,162613.189785
70.800928,43,162633.358615
122.753524,43,162653.513308
228.118464,56,162677.95265
44.09893,28,162688.73629
74.775798,25,162701.990815
258.579079,50,162730.215141
71.539367,24,162741.61466
38.381229,27,162755.054574
14.167204,23,162764.855536
86.336367,33,162779.546162
164.934073,43,162802.529318
42.370017,29,162814.095262
45.028442,35,162827.602044
112.012107,39,162844.079817
352.229481,63,162889.626959
58.094462,28,162900.692367
31.513153,25,162909.3597
79.636578,42,162927.272481
423.034523,87,162971.499833
5.892487,8,162976.464598
122.608892,30,162992.182351
33.551605,21,163001.267278
5.531917,21,163009.265105
218.586367,44,163041.537241
-1.481519,15,163048.217441
37.05615,31,163060.994417
55.383793,21,163070.411586
115.338014,31,163085.645589
2.05428,6,163089.700769
147.299216,39,163161.60461
71.991448,31,163176.269623
15.541055,24,163186.177197
42.803924,28,163197.673752
449.378003,88,163239.502018
88.192761,28,163254.920019
32.698066,16,163261.810962
106.190577,31,163275.680866
11.384558,30,163298.238299
69.130842,22,163310.180765
18.270146,18,163319.202864
43.939431,21,163329.249443
8.4284,12,163334.937865
58.315496,31,163378.875804
25.445429,24,163387.851363
29.82023,24,163396.646557
24.900488,35,163414.34498
74.992064,33,163429.729857
254.024528,43,163451.461039
27.498963,22,163461.008585
44.654248,26,163473.142756
121.419969,33,163491.647757
27.128952,25,163501.147764
54.716064,27,163512.770866
233.416326,58,163542.682198
75.064091,31,163556.15151
115.224548,35,163574.754944
166.701433,42,163596.848571
101.308953,19,163617.793937
160.260178,32,163635.34153
313.821442,48,163659.486594
259.761165,59,163688.813979
111.960072,20,163698.894564
4.295765,4,163701.953185
90.730515,55,163726.02438
126.183505,50,163764.648048
153.372844,36,163780.253184
245.243102,56,163804.846114
166.733251,64,163831.754955
135.391386,50,163854.738737
0.776744,4,163857.661489
345.072556,63,163888.250908
47.32406,30,163901.557301
235.988948,55,163929.7179
7.014504,24,163937.914437
88.65896,44,163956.872898
63.530716,31,163968.195082
55.214936,30,163980.153822
2.047993,30,163991.216835
43.617127,28,164001.929609
69.979297,40,164036.099022
60.601105,43,164054.542323
36.703795,35,164068.524845
87.901073,40,164084.805099
141.2943,37,164101.661412
25.690802,25,164110.926455
53.365572,31,164123.040973
94.751012,33,164136.998058
15.559036,22,164150.736308
64.308176,29,164162.263982
31.845885,30,164175.141351
37.938155,26,164187.12956
46.248147,30,164200.072206
67.730995,24,164211.331216
71.891779,32,164227.849719
6.230888,19,164235.572051
24.777817,23,164254.492781
112.201967,35,164270.321561
37.031186,30,164283.294292
9.626193,27,164295.237461
25.579246,26,164303.982761
209.425542,35,164321.142797
103.714861,31,164338.303753
48.22794,21,164347.893121
378.605818,71,164392.7418
107.170784,34,164407.977783
38.426756,24,164417.898433
38.019886,27,164431.635403
41.477199,25,164441.779934
130.377753,33,164458.254488
78.26675,28,164472.473315
87.252449,36,164488.266521
91.805428,32,164503.637673
147.309995,34,164521.051876
57.743371,31,164533.528806
250.425929,66,164568.805007
13.859469,30,164582.043526
49.722228,24,164592.740686
144.313435,33,164609.796077
47.83962,26,164622.40111
28.333949,28,164638.028374
77.266654,36,164653.437784
187.179563,53,164676.804638
23.170667,24,164685.77512
84.593686,32,164698.269231
93.090815,36,164713.113268
30.23501,23,164722.50637
23.74434,26,164732.273451
28.774941,30,164747.863318
10.952285,25,164757.377115
167.248563,37,164774.611536
118.207202,34,164790.509604
22.506924,27,164800.539962
4.270699,4,164803.697748
93.584488,39,164848.160702
162.781275,62,164872.899376
225.482648,55,164897.055703
74.948978,28,164912.184345
45.75977,29,164926.820752
35.029056,25,164935.660035
222.609,51,164962.782528
22.381137,27,164987.568528
126.005596,37,165006.938612
285.700585,57,165033.422532
232.640061,41,165054.955064
249.6783,60,165084.029732
124.455992,30,165100.55154
123.625941,44,165119.337629
63.605835,34,165145.519947
36.102297,24,165156.182936
109.343838,26,165169.432225
58.584681,29,165181.685986
7.270681,24,165190.503042
36.024241,10,165195.975593
299.326772,49,165224.636193
122.804913,35,165243.501837
5.558588,21,165255.380544
96.911882,33,165273.471083
32.560591,26,165285.789681
172.046159,42,165307.144628
408.458211,73,165346.699128
105.989723,33,165362.18472
72.227011,31,165380.139147
56.310628,25,165391.937676
175.155464,38,165414.970586
75.789477,30,165430.072299
36.309958,24,165439.977177
209.988649,48,165464.266419
18.671438,24,165472.740273
40.132861,21,165482.212841
111.659386,33,165498.615438
206.128417,44,165522.075793
125.447387,44,165543.933564
122.433568,41,165563.757356
19.835669,24,165574.55566
100.142001,28,165586.919487
510.134681,78,165629.698344
347.925151,55,165655.747645
144.897982,37,165673.963682
267.258871,53,165703.457275
69.745058,27,165716.521746
106.141903,37,165732.928082
40.156837,23,165742.410937
40.90483,31,165755.473778
137.297607,32,165772.205505
19.012884,21,165781.009424
85.327147,27,165820.80996
60.405859,27,165831.216896
129.851123,51,165852.680806
38.968168,28,165862.132252
207.551787,46,165883.136786
-3.277576,11,165890.120441
21.23154,23,165899.337911
54.957245,34,165913.204875
43.55483,28,165937.270593
456.097259,77,165976.642487
15.403655,24,165987.24136
15.589128,23,165998.060241
33.20577,22,166007.824362
134.974837,31,166024.827475
6.971964,22,166033.133194
13.533626,25,166043.062283
131.406016,34,166065.822354
130.309359,38,166082.928101
156.423958,46,166102.744743
71.023559,28,166114.027539
178.203834,38,166134.083983
61.622515,15,166143.575741
51.555591,29,166180.240553
64.881921,51,166204.829755
64.529433,29,166217.396117
66.411328,40,166235.446501
212.89636,46,166255.208797
225.651433,67,166285.730965
60.787345,31,166297.890044
36.694599,27,166308.960289
171.384035,55,166336.622036
31.415656,24,166346.705317
8.824975,26,166357.743045
154.487752,44,166376.774522
85.601517,42,166393.614561
53.838052,30,166405.445277
139.333449,45,166435.450187
56.460679,35,166450.871149
43.049683,28,166461.314498
33.312551,26,166470.568777
103.505493,43,166489.316494
21.876729,14,166496.762745
21.674041,23,166505.776368
5.385596,21,166515.322958
81.453257,28,166529.552144
57.70206,13,166537.623237
255.6554,35,166557.31114
28.766318,16,166565.279958
85.295403,23,166577.248003
101.586029,28,166593.110819
230.395279,36,166614.704907
233.047828,37,166635.128404
183.453939,42,166653.704834
60.059133,30,166675.083626
335.157783,61,166703.556224
31.064862,27,166714.689615
57.264089,31,166728.816799
169.312236,33,166746.609325
-3.577264,5,166750.390424
63.650454,27,166761.984285
