#{"t_start": 1713199055.6452086, "env_id": "None"}
r,l,t
338.295737,30,19758.070671
305.138797,10,19760.519922
264.338765,12,19763.485643
939.194395,29,19770.386792
244.914288,10,19773.153087
741.742281,41,19783.03297
206.089078,13,19786.269896
383.524183,13,19789.53409
146.192716,8,19791.786287
835.321921,25,19797.769168
220.041286,11,19801.00075
837.775593,29,19808.383506
617.520718,28,19814.883339
324.538241,14,19818.517974
447.487693,24,19824.701043
722.285717,24,19830.480873
379.792697,18,19834.867084
590.252208,17,19839.18241
886.515439,24,19844.948562
612.50703,22,19854.317848
618.028279,28,19861.000024
350.280012,16,19864.784111
953.442039,40,19874.048223
502.868181,24,19880.163898
98.61433,9,19882.564336
572.549264,30,19889.93159
793.965345,25,19896.198173
1370.96003,67,19920.628786
1099.20824,50,19932.780688
749.006555,29,19939.980673
1872.016394,67,19955.397329
600.398885,24,19961.229922
286.571862,12,19964.225934
1245.999415,53,19976.895881
652.425884,26,19983.127799
1094.231955,27,19991.877323
592.191333,21,19997.127938
424.892361,24,20002.776513
607.019336,26,20009.059228
965.369579,35,20017.37532
1171.901741,43,20027.50934
636.356222,29,20034.592874
452.238403,16,20039.109834
745.424664,43,20053.14291
725.779823,26,20059.292288
641.183343,18,20063.63864
923.067365,29,20070.693581
822.169109,26,20076.689757
285.516962,13,20079.924554
512.615344,18,20084.424066
442.666479,17,20088.588061
359.594104,27,20095.638528
249.685055,11,20104.120893
965.284598,41,20113.321898
243.446958,11,20116.120781
99.705003,7,20118.073645
79.16168,17,20122.220951
245.71698,12,20125.421464
442.072286,22,20130.822199
640.105109,22,20135.889452
576.190481,20,20151.005283
1110.815339,31,20158.338614
579.012379,26,20164.686859
819.339132,26,20170.700919
641.752429,26,20176.787664
1113.701125,33,20184.318536
659.063389,43,20194.55407
784.042941,23,20200.036454
312.459373,11,20203.419765
228.331466,9,20206.217298
517.040359,24,20211.868662
1152.393918,31,20219.617115
1589.242764,64,20234.999698
441.466961,22,20240.582423
1289.705808,39,20250.165232
1260.549195,28,20257.03076
363.274238,23,20265.285985
221.490924,14,20268.882354
739.223665,21,20274.099532
1576.394588,55,20286.963101
601.073293,22,20292.237412
165.28287,9,20294.729755
843.148301,32,20302.897657
578.031703,20,20307.698613
821.563705,30,20324.030062
994.174967,38,20332.898455
1002.236223,46,20343.712691
358.220278,21,20348.578061
735.070027,24,20354.378091
1380.184654,52,20366.578558
1024.00449,38,20376.043955
522.341731,39,20387.509492
333.522736,17,20391.562288
586.105547,20,20396.379899
280.952139,30,20403.593041
647.766909,21,20408.611527
408.360741,17,20412.756288
632.514927,32,20420.343789
468.935788,16,20424.078604
750.864489,30,20431.225375
877.977269,31,20439.644176
460.5584,21,20444.757698
1189.38956,39,20453.992489
140.845059,9,20456.357683
491.573829,18,20460.625852
273.804155,15,20464.408216
783.554916,24,20470.423838
1635.028542,48,20481.624211
411.224506,18,20489.306999
578.76499,22,20494.3907
166.960989,10,20496.888519
636.452647,25,20502.840272
661.983044,20,20507.555873
1202.057149,64,20522.621908
528.978639,22,20527.956601
773.412706,24,20537.070157
532.855261,19,20541.904716
476.359654,17,20546.155193
599.995319,23,20551.487901
715.031086,29,20558.506346
642.491403,25,20564.301543
1919.375583,62,20578.556241
2668.220168,100,20604.835159
1019.945343,63,20619.286569
876.242707,31,20626.236023
611.947917,18,20630.669414
340.733625,15,20634.434151
881.732674,33,20642.283849
492.993798,26,20648.418352
315.075942,14,20651.88554
490.479782,15,20655.884033
1943.032994,54,20671.712906
373.846865,17,20675.632619
700.898443,33,20683.599921
1135.420401,39,20692.550155
860.488301,30,20699.67961
488.31229,20,20704.528488
1090.755284,31,20711.950288
657.934652,19,20716.482871
245.223636,14,20720.047858
1020.755685,29,20731.186547
790.829232,34,20738.915637
741.741425,21,20743.763933
655.799504,26,20749.864731
337.149651,19,20754.414353
602.58474,29,20761.162537
537.17493,20,20766.03132
1159.172681,37,20775.011981
67.149021,7,20776.91435
456.651486,18,20782.982444
1686.134622,55,20795.779987
611.020159,23,20801.279425
1597.170549,49,20812.594972
855.764792,34,20820.444757
784.884208,38,20829.494888
163.695068,9,20831.860811
705.456897,23,20837.477925
125.71623,9,20839.74929
441.158067,536,20965.371968
804.668057,30,20972.323029
523.646132,22,20977.606256
1422.092825,70,20993.255001
1005.384626,45,21003.636967
494.364088,19,21008.354213
498.789964,20,21013.238388
1876.8279,60,21027.720963
130.120802,9,21030.569158
828.379699,40,21039.636328
1075.915448,35,21047.853672
1031.273416,35,21056.249776
642.748281,21,21061.282296
-188.052877,38,21069.732443
139.843285,9,21072.002315
672.6424,29,21091.464332
594.659249,23,21097.068254
955.755305,34,21105.251162
1031.615789,50,21116.865754
1688.115279,69,21132.733269
364.02583,14,21136.265387
710.015554,19,21140.865378
866.299154,35,21149.44892
1060.620309,30,21164.179705
477.355697,22,21169.627915
1200.895707,41,21179.313786
188.187914,11,21182.013225
703.689126,24,21187.914645
90.574837,13,21191.345536
882.689661,45,21201.611854
909.023609,26,21207.979746
139.029254,8,21210.262415
600.736329,18,21216.428638
416.916634,15,21220.079095
421.898938,16,21223.993251
497.830267,19,21228.865894
532.532602,19,21233.362063
1513.081422,73,21250.311497
739.130535,25,21262.944011
467.447594,16,21266.893123
304.992023,12,21269.894975
862.409418,28,21276.89335
1445.405991,57,21290.072894
630.144913,30,21297.375456
848.322361,37,21305.923558
467.032799,16,21309.774968
183.47165,10,21312.291031
533.402121,18,21318.692811
248.791379,10,21321.258709
447.27892,26,21327.442378
1072.954974,29,21334.30581
1224.414657,37,21343.34805
924.452024,61,21357.470559
215.059727,10,21359.92195
630.626225,23,21365.988856
968.612739,49,21378.420703
1218.594851,46,21388.903794
510.032498,18,21393.002501
1959.40756,74,21409.96987
679.311396,21,21415.053396
1052.351113,30,21422.135196
908.98658,32,21429.520811
501.430106,19,21434.420544
211.619428,11,21437.268893
621.304117,21,21444.336868
1139.009622,41,21453.952124
1659.030225,56,21467.101404
574.234836,17,21471.270044
833.159058,26,21477.336031
867.816452,25,21483.53568
2064.746626,67,21499.76836
824.635978,35,21510.048501
212.510178,19,21514.617094
738.474058,22,21520.082783
689.607138,18,21524.417387
510.570198,16,21528.431071
916.109929,26,21535.015853
132.845308,8,21537.114334
560.302868,23,21542.764764
918.336549,31,21550.146319
769.1152,23,21558.564097
534.579302,22,21563.664752
556.491661,20,21568.481508
195.043058,16,21572.296048
718.946193,24,21577.930858
580.312169,24,21583.329665
491.234206,21,21588.313696
977.144806,33,21596.5283
218.08032,12,21604.528301
717.132638,28,21611.060738
724.045535,29,21617.777935
738.241075,29,21624.729835
870.093388,32,21632.043919
1400.372029,46,21642.546937
664.817275,23,21647.995681
942.949745,29,21655.394191
592.687012,22,21661.358315
605.077937,23,21666.843201
136.975757,9,21669.110672
710.14723,17,21673.077781
779.502069,34,21681.141488
1219.713962,60,21695.223975
738.773001,24,21701.191619
488.588196,20,21710.258141
1421.948483,47,21721.342099
433.930686,22,21726.709434
497.627437,18,21731.15971
808.202348,22,21736.339204
1119.398664,47,21747.171626
818.001596,25,21752.890792
460.557765,20,21757.658356
414.369408,16,21763.574703
469.222255,18,21768.090012
943.279605,43,21778.190014
629.229329,26,21784.270564
697.12626,26,21790.389842
781.182895,23,21796.288705
1038.309918,50,21807.739624
198.751154,16,21811.868449
1359.638629,40,21823.50077
968.776814,47,21834.169687
2901.111928,142,21866.552505
876.531609,27,21873.065815
246.84821,11,21875.736684
464.069375,20,21881.034347
246.042832,18,21885.301056
536.554695,22,21890.501802
850.140229,38,21909.134664
1134.740974,40,21918.850946
2314.54011,94,21940.332441
2635.643451,116,21967.682448
643.561782,20,21972.348134
426.584832,18,21976.935093
175.032718,10,21979.598115
958.4428,23,21985.298661
642.400136,21,21990.430944
684.688294,25,21996.664211
157.646101,10,22000.09682
456.289403,16,22004.011801
1229.686633,46,22014.862596
682.525989,23,22020.260063
161.591756,9,22022.678935
581.94326,21,22027.779372
728.860453,19,22032.446934
641.523158,26,22038.530432
588.7542,20,22051.709274
849.723257,24,22057.511409
675.047486,19,22062.078163
870.428088,26,22068.262634
457.445383,20,22073.012137
804.282338,36,22081.560252
324.807774,15,22085.410632
548.55439,18,22089.694164
1173.501915,33,22104.676992
176.956282,10,22107.210201
1567.72371,60,22121.076798
675.977772,22,22126.189969
460.688678,23,22131.69172
830.343581,36,22140.192641
1352.729124,57,22153.442875
609.937336,23,22160.675219
1754.699006,54,22172.989635
1122.212167,33,22180.507564
811.823743,26,22186.35703
314.578319,12,22189.406281
187.064808,11,22192.337558
695.945041,34,22220.686313
825.442903,26,22226.969366
457.424549,21,22231.952201
257.346015,11,22234.788377
750.535193,27,22241.135621
346.934165,16,22245.370214
620.081377,19,22250.019907
519.360893,16,22254.052716
786.617568,26,22260.501507
403.193104,17,22264.917862
1483.241383,49,22278.103815
687.867485,32,22286.320278
829.091938,22,22291.751751
689.936681,23,22297.620239
379.048486,16,22301.753662
424.386583,16,22306.102991
1632.71011,72,22322.535508
757.967608,25,22331.535122
316.582019,16,22335.414651
549.490794,26,22341.548577
881.314783,29,22348.268035
328.692381,15,22351.765089
551.304433,35,22360.016625
156.545753,11,22362.848812
910.722599,32,22370.815686
582.321175,22,22381.332788
1000.822259,40,22390.480194
895.662341,39,22399.698518
733.059335,32,22407.083384
1003.943406,34,22415.114722
396.796175,24,22420.595621
729.256546,24,22426.56465
404.637943,16,22430.481061
799.56857,25,22436.328814
1780.920243,66,22454.395245
374.458873,22,22459.761131
185.801259,19,22464.358666
141.42252,8,22466.627277
497.605252,17,22470.612321
217.157045,16,22474.561156
742.831657,25,22480.258993
248.172519,10,22483.010306
462.373344,29,22489.578036
1054.267864,34,22502.492542
144.281109,9,22504.676404
660.208444,28,22511.494858
1383.509209,55,22524.276084
786.86924,23,22530.059485
531.684474,22,22535.191412
1131.11227,42,22544.92351
792.003998,23,22558.390122
579.489363,19,22563.055344
570.953993,28,22569.725833
794.834933,31,22577.090009
1284.719547,47,22588.408619
158.719513,13,22591.807583
1382.707874,55,22605.472049
1166.916484,56,22625.972992
257.720581,15,22629.771976
140.801501,9,22632.188727
746.557158,30,22639.238327
996.99372,36,22647.353344
626.280828,27,22653.787784
563.329413,16,22657.571319
191.428972,10,22660.252886
178.874687,9,22662.683834
379.688741,19,22676.654291
534.867284,26,22682.154842
243.968323,20,22686.937807
359.770376,17,22691.087743
359.985461,16,22694.768539
384.892656,21,22699.885714
795.264891,29,22706.818602
684.818936,26,22713.334012
731.540729,23,22718.690717
719.496776,21,22724.286144
1118.755363,46,22735.184295
860.061167,31,22742.499656
403.547809,18,22746.787181
318.769566,15,22750.267846
666.915774,27,22756.883006
356.565459,19,22761.500176
719.243578,22,22766.349682
675.238401,22,22771.817293
1508.221557,45,22784.799812
166.396253,10,22787.199839
998.855231,40,22796.431751
314.062918,13,22799.830785
1313.758545,54,22812.482593
581.438707,22,22817.664419
202.812477,10,22820.047846
536.393445,22,22825.197097
322.931239,15,22828.915195
690.749364,23,22834.263035
687.480561,21,22841.496921
858.584062,28,22847.981128
485.874875,18,22852.531272
835.792846,22,22857.794559
1014.398414,42,22867.696198
1030.640443,35,22875.662696
1253.43514,37,22884.395199
342.431148,15,22888.145589
1404.522127,43,22901.977936
283.845083,15,22905.578939
203.194848,10,22907.994987
620.680685,25,22914.095011
1197.253984,38,22922.776808
1192.223061,54,22935.690822
443.963006,16,22939.624319
518.990361,22,22952.310509
900.308926,46,22962.791861
457.300916,19,22967.15801
592.949452,26,22973.255652
697.227315,25,22979.088657
387.636454,20,22983.80962
437.719592,29,22990.754118
534.607696,18,22995.158807
509.579045,18,22999.472077
1632.084833,55,23015.505078
1688.682978,45,23025.887695
666.210124,23,23031.105076
481.764871,22,23036.189459
1127.655703,42,23046.05511
1183.612128,38,23055.121169
186.684006,9,23057.552033
1006.458312,46,23068.634854
238.290606,14,23074.004132
460.679331,17,23078.135713
495.387239,28,23084.984182
1186.533421,40,23093.938186
599.572114,20,23098.737262
779.042591,25,23104.699669
1047.010339,45,23115.268441
160.166277,9,23117.5873
270.069305,10,23125.351432
210.835164,14,23129.119343
843.758949,25,23135.235097
522.33097,21,23140.568301
203.454525,12,23143.599089
308.604746,15,23147.300631
787.768369,30,23154.684267
155.410505,9,23157.114177
326.196782,14,23160.548988
917.278942,31,23175.834743
2200.38961,100,23198.698074
880.582102,31,23206.082424
716.552875,27,23212.599003
891.941002,30,23219.614261
471.139199,24,23225.515637
371.319638,17,23229.730981
345.466436,32,23237.149359
535.220227,23,23242.611975
574.108767,31,23250.8604
725.14599,31,23258.348365
513.413594,22,23263.963086
566.664343,21,23268.964345
660.057334,20,23273.77992
134.457015,12,23276.729891
304.05726,14,23280.230271
230.795578,10,23282.711175
1671.766367,63,23296.879873
1009.061271,35,23305.427243
697.279153,21,23310.342966
706.949415,29,23317.012718
710.41715,24,23322.6271
523.768406,17,23326.526027
760.715877,28,23333.144176
800.42166,25,23339.025234
728.780094,25,23344.943994
456.117189,16,23348.843648
883.697988,26,23356.359857
832.848387,19,23360.708405
263.188904,13,23363.889632
625.84846,24,23369.474478
209.536545,20,23374.008473
987.35741,30,23381.159898
618.797086,25,23387.274653
1068.444285,44,23397.524105
1724.683572,77,23415.622428
143.406826,10,23418.040019
720.252136,25,23423.972093
1004.245273,42,23433.672634
135.831322,8,23435.870553
132.476191,23,23441.040675
641.599703,22,23446.30456
533.847178,19,23451.037589
619.888136,21,23456.038693
148.151119,9,23458.322988
653.301617,20,23464.703444
300.766387,18,23468.971207
773.202582,20,23474.070552
1084.673321,31,23481.589143
789.518334,17,23485.535775
824.702969,25,23491.488523
617.434764,22,23496.672006
167.225828,8,23498.954948
771.880775,24,23504.703338
99.300206,6,23512.001769
183.499861,15,23515.317657
916.773192,23,23520.551847
239.398595,11,23523.271801
347.261753,17,23527.46899
780.041182,27,23533.987216
508.453033,20,23538.85253
714.974376,22,23544.066596
656.945414,29,23558.467149
867.525921,25,23564.251516
258.947922,13,23567.500715
1049.674528,50,23579.250836
918.167419,30,23586.567537
1104.2436,46,23597.799091
510.510057,22,23603.299324
554.77509,32,23611.217271
716.416122,29,23618.431106
1953.379399,69,23634.564853
366.07289,17,23638.665964
190.773132,9,23641.079355
1332.097663,49,23652.431489
730.822158,21,23657.514243
1436.888082,41,23667.197458
1071.621799,34,23675.680645
1225.716998,49,23688.713931
915.424455,34,23696.829354
446.13821,18,23701.262298
269.686605,20,23706.112064
1703.974708,45,23717.412295
164.36094,10,23720.042431
548.623943,20,23724.958547
972.917086,39,23734.093894
774.928562,29,23741.011697
568.951687,24,23747.342283
158.781003,9,23749.810882
189.955611,11,23752.591301
689.086361,28,23759.324325
765.026347,32,23767.041879
345.704756,15,23770.891167
1071.551033,53,23782.825883
563.993629,17,23794.956047
1298.202752,40,23804.091564
2055.187984,69,23819.77381
1335.630311,49,23830.858593
1044.185353,33,23838.587489
143.072264,9,23840.838956
398.343105,14,23844.256424
203.580221,8,23846.522299
594.393616,19,23851.056009
557.522401,20,23856.205928
604.216452,24,23861.838793
916.094682,22,23869.056072
405.727638,15,23872.702569
941.838421,30,23879.722854
738.541663,42,23889.503519
888.363549,41,23899.138998
549.506843,23,23904.572036
665.287233,27,23911.320999
826.348857,42,23921.254693
772.568392,24,23929.221287
620.272407,22,23934.704097
511.366525,26,23940.835485
1019.912516,36,23949.352706
627.265098,33,23956.832237
167.269159,18,23961.052258
593.767025,17,23965.183896
772.732343,38,23974.585327
820.549794,26,23980.898644
346.64851,16,23985.098671
1006.844738,36,23993.767292
582.210427,20,23998.601254
806.072141,32,24006.117775
494.316559,17,24010.347917
145.363239,9,24012.665658
569.402526,23,24018.250577
668.984679,23,24023.697304
1140.268867,40,24033.2997
375.601196,19,24039.329783
361.949957,15,24042.929255
1266.49517,55,24055.782506
374.545804,17,24060.330272
880.352335,25,24066.20172
680.563998,24,24072.131541
693.576786,24,24077.832173
377.747682,14,24081.431352
212.031259,10,24083.994054
140.389572,10,24086.547117
938.587893,36,24099.663477
1006.290979,29,24106.630829
194.28483,11,24109.695556
151.097136,10,24112.181024
213.72546,15,24115.9623
587.413194,21,24121.02809
1362.701635,39,24130.12643
1179.889085,32,24137.860167
766.949616,20,24144.693408
563.610299,19,24149.294407
157.614614,9,24151.592184
360.273999,16,24155.295407
585.668104,35,24163.362418
671.311512,20,24168.161852
754.213317,29,24175.258148
1196.481508,43,24185.125206
171.565444,10,24189.675944
810.70809,34,24198.027588
908.744993,31,24205.192092
525.19667,20,24210.010337
288.80432,15,24213.491455
842.427013,35,24222.024541
522.032812,14,24225.674945
505.15334,17,24230.008155
1050.44821,37,24246.890918
1119.615161,38,24256.056305
1368.239504,68,24271.605158
183.913233,10,24274.055565
647.327231,23,24279.424234
83.161592,10,24281.970088
1087.382069,40,24291.287665
555.855037,19,24295.887376
1370.10583,47,24314.002991
776.592288,30,24320.955276
964.553121,43,24331.00177
314.735403,14,24334.438073
143.86567,10,24337.038211
1242.849561,39,24346.270329
793.209443,23,24351.687715
624.688893,20,24356.45372
179.217798,9,24363.16902
972.909353,40,24372.500729
393.527554,20,24377.251262
161.587154,10,24379.751565
1063.950521,36,24388.051733
1643.993063,54,24400.765664
297.082767,13,24404.118825
459.119321,14,24415.584518
754.306705,27,24421.968359
1296.613547,52,24434.034428
779.482615,27,24440.580177
930.435223,35,24448.799225
442.316563,18,24453.19999
234.059014,10,24455.847407
260.459858,15,24459.28351
752.728414,23,24464.882116
569.126061,21,24469.946997
922.076798,23,24478.666156
210.926661,10,24481.247219
338.241907,15,24484.94881
729.288229,22,24490.015126
860.651151,36,24498.328523
552.569515,22,24503.829464
680.341292,33,24511.695636
338.25466,17,24515.763425
674.760543,26,24521.913635
689.733531,24,24528.579208
1245.266008,41,24538.112255
333.201174,17,24542.095921
1457.620067,42,24551.529449
629.494501,20,24556.109939
583.696775,33,24563.794709
931.235841,33,24571.126273
346.413346,13,24574.392199
357.332926,14,24577.860297
1102.045467,30,24586.978377
949.553053,33,24594.477243
241.864422,17,24598.743303
1017.156321,30,24605.742257
669.420385,23,24611.241448
1486.79637,54,24623.756195
543.244496,20,24639.990924
203.05518,11,24643.09101
577.530568,21,24647.756158
214.10703,10,24650.305151
1011.794164,24,24656.040442
309.174751,14,24659.490641
652.905333,25,24665.474682
317.16917,15,24669.156756
749.757789,25,24675.271333
671.379225,22,24685.537582
290.452059,12,24688.422735
581.950092,30,24695.407333
885.505879,24,24701.540315
643.210896,21,24706.554127
1270.522718,42,24716.622666
567.766997,18,24721.170296
623.100136,18,24725.623067
433.722257,17,24735.038481
147.530417,9,24737.33887
817.202316,27,24743.919584
808.189102,24,24749.435133
526.032604,23,24754.919781
179.620567,9,24757.336683
638.151692,19,24761.95451
839.140288,26,24767.936343
584.661608,18,24772.154238
201.909511,10,24781.235827
556.124604,21,24786.418308
332.287287,17,24790.403503
703.801759,57,24803.302639
462.179893,17,24807.569354
790.322518,24,24813.534603
526.540759,25,24819.801304
255.220892,14,24823.466399
534.866805,19,24836.965576
1106.179767,41,24846.329084
1017.266329,37,24854.999029
532.852031,16,24858.866246
703.458837,21,24864.165188
598.073977,28,24870.88378
160.02255,11,24873.54772
1101.000846,33,24881.263425
164.957157,9,24883.712738
248.918182,26,24894.298155
697.97537,23,24899.864556
1507.823857,35,24908.647247
441.543392,26,24914.798761
293.366734,17,24919.214654
522.491955,17,24923.727945
1772.134299,50,24935.529371
209.384485,11,24938.429053
354.13842,20,24948.463003
834.556403,39,24957.694613
855.076674,24,24963.362603
483.612848,20,24968.145776
202.470084,11,24971.011604
1039.134495,41,24980.576825
1394.173627,67,25007.061674
660.752548,24,25012.660278
259.429414,12,25015.659162
612.731044,26,25021.678011
205.737481,11,25024.45817
933.399429,35,25032.641663
151.431781,9,25034.909432
265.259559,15,25038.591332
907.993114,27,25044.857819
448.330445,14,25051.721468
308.124238,15,25055.576501
568.599737,26,25061.874054
622.131604,23,25067.575573
342.445348,16,25071.590447
413.568561,17,25075.639873
823.895574,30,25083.022028
1118.380044,37,25091.840678
164.373212,83,25114.772779
1344.246133,49,25126.373515
496.084916,22,25131.639885
1189.02167,44,25142.019545
558.393456,25,25147.953046
817.587343,69,25164.419261
159.610848,9,25166.721949
552.607863,17,25175.933946
606.871908,23,25181.604153
2685.534289,83,25200.686964
729.561466,23,25206.103554
339.902062,21,25210.919365
515.199354,15,25214.569467
332.461329,15,25218.318011
1084.294851,30,25225.534246
1298.555351,37,25233.985832
181.442694,9,25237.267155
139.627393,9,25239.518252
128.72759,9,25241.849539
350.538898,19,25246.282894
206.321736,11,25248.71733
456.353032,23,25254.234077
416.928897,19,25258.915502
781.331012,32,25266.315782
215.258526,11,25269.133756
162.74349,9,25275.067056
160.182038,11,25277.733062
447.904936,17,25281.733544
770.683536,35,25289.813595
139.183488,9,25291.9979
1078.438468,33,25299.831329
1235.065468,36,25308.316245
741.377307,29,25315.24814
907.284798,29,25322.047995
896.262765,37,25330.964931
1066.275324,36,25339.595248
1686.551788,51,25351.494532
969.008901,33,25359.410575
1050.722577,36,25367.463839
397.142723,20,25372.027038
225.636386,20,25376.713218
2599.630489,73,25399.328755
283.137198,17,25403.278311
751.082216,23,25408.794454
1194.846484,36,25417.159647
349.507249,15,25420.728096
803.532928,24,25426.39333
760.736362,23,25431.926199
404.619208,18,25436.406138
603.597445,28,25451.107557
562.317361,21,25455.92465
611.604734,22,25461.240897
541.978059,20,25466.276014
657.921984,19,25470.742725
798.840135,22,25476.041071
754.710231,27,25482.758932
319.848913,19,25487.373374
297.978077,15,25491.091903
765.444376,24,25500.740299
388.257257,17,25504.771284
441.205277,21,25510.024856
1098.499396,56,25522.639642
585.077675,33,25530.270593
112.496868,8,25532.271957
460.684252,16,25536.073746
539.623586,27,25542.537786
844.645602,24,25548.18936
212.685352,14,25557.470485
524.204165,30,25564.551956
817.929871,27,25571.079674
142.261415,8,25573.318112
677.607897,23,25578.788169
140.45265,10,25581.155489
448.59101,20,25586.436941
456.014869,21,25591.755645
516.179758,20,25597.033803
655.023088,28,25603.836136
943.399968,40,25613.720376
1105.384661,31,25621.183748
1053.320913,32,25629.070326
574.362111,25,25635.236169
509.27177,15,25638.969593
110.154966,11,25642.202726
703.07308,39,25651.517623
174.203021,9,25653.852626
1433.009726,38,25662.882179
636.597214,19,25668.331593
666.050637,30,25675.26445
865.077684,30,25682.151099
1170.487554,33,25689.88034
335.323157,14,25693.284163
147.724979,10,25695.866796
839.191209,26,25702.031501
181.903787,9,25704.56433
885.488154,46,25715.56482
878.726045,25,25723.846841
759.70065,53,25735.614511
794.100096,23,25740.896392
725.695894,19,25745.463986
118.570378,8,25747.663189
880.791006,28,25754.696395
1442.862961,41,25764.264127
407.706418,19,25768.962821
872.874461,34,25779.963017
580.417663,33,25787.679954
563.283865,22,25792.94371
563.725128,37,25801.541798
173.526883,9,25803.893488
298.444516,15,25807.563117
1971.415664,81,25826.661601
514.372746,17,25831.708724
698.592171,23,25837.142668
527.971296,26,25843.340732
1331.027111,48,25854.74071
916.008178,29,25861.643007
222.690478,20,25866.593233
343.49945,20,25871.722257
685.770587,22,25877.15756
721.939469,20,25881.923541
368.02284,13,25885.156988
148.133284,10,25888.975935
516.796246,24,25894.791383
336.90283,16,25898.889787
584.866837,27,25905.223495
518.797042,17,25909.240887
162.821927,14,25912.755854
388.545283,14,25916.291848
1108.048427,38,25925.355016
146.641775,9,25927.80612
242.567289,13,25931.172266
885.05312,38,25943.073714
116.167577,8,25945.340672
1246.275086,39,25954.42363
1192.234452,52,25966.00432
332.96691,13,25969.371561
368.357538,21,25974.321633
1065.064087,36,25983.038663
821.561097,32,25990.321435
194.772647,9,25992.720955
619.038197,23,25999.054777
327.754532,13,26002.169833
954.470509,32,26009.618136
257.481514,13,26012.650489
427.938804,16,26016.435067
1150.013966,44,26026.968598
305.252208,12,26030.302073
322.825623,18,26034.986639
761.024557,26,26047.70347
1124.492585,32,26056.233269
941.076168,27,26062.585338
909.259786,38,26071.467446
979.992154,35,26079.766984
93.634568,12,26082.864069
1220.993627,38,26092.470117
901.254639,28,26099.066236
637.814061,26,26110.699422
543.32625,16,26114.647811
650.249644,19,26119.248375
514.413124,22,26124.815972
2469.45133,64,26140.04724
476.877983,25,26146.048792
1203.010322,31,26153.548242
511.352963,27,26159.913591
391.215739,16,26168.097406
1133.948376,30,26175.064754
177.519987,9,26177.445184
290.103023,14,26180.844772
709.507735,25,26186.644778
1609.982567,50,26198.496198
205.923154,10,26200.947191
171.327442,10,26203.328983
493.710254,20,26208.2597
3592.238768,109,26235.245689
827.287896,26,26241.591937
2142.58184,64,26256.757879
831.243948,28,26263.742105
182.224852,10,26266.691918
468.325517,23,26272.424999
121.032106,8,26274.459352
425.753095,19,26279.291781
352.5756,19,26295.841938
930.776255,25,26302.026499
1684.14358,62,26316.389933
568.534711,19,26321.223999
1474.388286,60,26334.989333
2764.232095,77,26352.657914
343.16408,19,26357.054127
482.71536,17,26362.689459
1180.137675,36,26370.756551
242.745195,11,26373.506598
364.976433,19,26378.035874
4511.975059,160,26415.104182
19.977405,13,26418.539232
651.599979,21,26423.869604
1052.08038,29,26430.900963
518.632896,18,26435.4043
1194.757168,38,26449.119936
1426.747383,41,26459.185421
1256.99627,44,26469.950226
216.169522,12,26472.802531
3887.4589,124,26500.749532
111.102371,10,26503.400755
737.459255,25,26509.314861
277.205717,14,26512.800561
978.450342,28,26519.563437
394.322509,19,26529.897793
463.959567,18,26534.716289
637.969631,28,26541.862885
1084.156004,29,26548.61548
1199.870166,32,26556.32961
1131.320315,33,26564.231574
961.222333,37,26572.597205
585.669123,22,26577.548528
153.320483,8,26581.796803
672.988394,21,26586.823762
1281.122713,47,26597.395108
549.863176,22,26602.346359
192.548122,10,26604.727282
135.018463,8,26606.761463
725.951979,21,26611.645284
177.747281,10,26614.110062
647.357164,21,26619.629131
857.543453,25,26625.460191
832.171511,35,26637.346459
656.535234,20,26642.31299
218.400128,11,26645.228655
216.378928,9,26647.559786
276.841549,12,26650.62804
460.217508,17,26654.758332
248.886011,9,26657.474307
578.670861,21,26662.678837
194.725508,10,26665.293789
217.90225,13,26668.659744
818.607036,27,26675.225965
828.132556,23,26681.9101
1366.935886,35,26689.890363
1605.3782,55,26702.809545
1201.687014,42,26712.240576
587.661613,19,26716.642847
390.878091,21,26721.924984
1342.02071,56,26735.474196
1266.477088,53,26752.887963
218.487658,13,26756.123913
517.017284,16,26760.141135
425.482416,18,26764.437478
623.039735,19,26769.123057
284.396245,17,26773.022568
489.013867,18,26777.305502
754.162912,20,26782.270882
2950.81749,111,26818.001968
1422.150419,51,26829.954535
2283.287417,78,26847.904619
515.14849,21,26852.788058
1234.303734,37,26861.702125
1050.864599,41,26871.30244
928.06936,27,26877.986666
296.422547,14,26881.353932
139.670582,9,26883.635639
448.662341,21,26891.034764
1802.417888,50,26902.602374
135.111017,9,26905.00198
796.565349,26,26911.050307
902.642052,27,26917.383451
178.969957,10,26920.016294
503.207117,15,26923.934211
1215.592603,35,26932.117978
664.838414,25,26947.598375
1139.910755,35,26955.766969
2345.943945,71,26971.832554
220.815952,36,26980.014781
1963.154861,68,26994.995847
28.250848,7,26996.847472
269.90817,10,26999.563386
273.534717,11,27002.46187
741.8069,22,27024.680281
463.611155,16,27028.629265
390.603476,26,27034.597041
205.898184,10,27037.046595
136.120932,9,27039.310581
180.28207,10,27041.760972
158.226123,9,27044.12897
1387.104016,43,27054.244256
448.548449,26,27060.294276
978.697901,34,27071.128397
2536.5639,63,27085.175869
836.756704,36,27093.809526
968.050895,30,27100.811033
557.266162,22,27106.025985
1789.432983,70,27122.893542
445.081335,16,27126.94137
427.876854,17,27134.489163
4012.323658,170,27173.340274
601.563546,24,27178.622438
1300.398981,49,27189.970469
1091.816456,37,27198.570966
