#{"t_start": 1713137100.3845654, "env_id": "None"}
r,l,t
1658.329026,42,32285.476507
2314.277214,75,32302.454252
2340.533546,60,32321.940832
657.671367,26,32327.705957
1472.619275,44,32337.688436
700.650565,27,32344.056803
1616.29375,58,32357.106902
842.964582,33,32364.538838
1162.578361,34,32372.422012
403.435504,19,32376.954656
2353.037215,89,32401.018728
592.77045,29,32407.800966
490.270176,22,32412.618691
2763.344224,102,32435.917906
424.888494,21,32440.701965
973.003419,43,32450.934296
527.636067,22,32469.018942
188.518753,12,32471.899133
258.371542,22,32476.983451
572.304916,22,32482.048567
1109.916199,39,32491.548552
1127.681833,34,32499.616488
382.731861,18,32503.882681
133.68878,10,32506.647859
917.285462,29,32513.382076
715.950795,26,32521.699169
615.508444,23,32526.880392
1684.549595,65,32541.329753
744.90162,27,32547.765065
233.326387,18,32552.061526
108.358564,16,32556.048538
1039.837778,47,32566.91134
3796.644165,115,32601.461533
1124.855888,42,32610.910974
9178.591187,265,32669.14336
1074.785221,42,32678.592802
605.088828,23,32683.855341
1223.382609,51,32695.723172
789.670084,39,32705.024554
2272.474283,76,32724.474757
492.375521,18,32728.808538
407.96351,16,32732.621953
508.512044,23,32737.884478
995.0326,46,32748.158074
229.609942,13,32751.405112
1419.252848,40,32760.452733
452.045025,18,32765.020334
470.492647,19,32776.554339
1142.81758,33,32783.954182
1007.632994,32,32791.16979
485.773983,21,32795.821107
1318.950974,41,32804.719383
2297.485108,72,32822.016576
1161.090322,41,32837.683495
108.311962,11,32840.384155
2186.857761,72,32856.267915
605.317162,25,32861.967838
418.233834,24,32867.719398
236.692001,13,32870.951262
882.349983,38,32879.8336
1666.524773,45,32890.267105
396.996241,16,32895.184492
1262.031197,39,32904.01815
424.968235,22,32909.148685
941.433565,34,32917.199234
2644.63837,77,32934.547551
2158.705477,71,32951.162928
253.091693,19,32962.264424
668.814872,25,32968.162317
153.759701,16,32971.948569
1313.047231,41,32981.047327
256.534244,16,32984.464969
289.52421,16,32988.412409
1884.485607,61,33002.394246
104.564828,11,33010.827985
2060.358492,64,33025.29634
632.063184,25,33031.180359
821.199578,26,33037.245234
223.945075,12,33040.46057
1399.33702,47,33052.27815
1897.669435,70,33081.2912
4786.781087,153,33116.141074
463.931553,19,33120.62229
762.331411,32,33127.958904
782.181519,32,33135.122293
1188.613921,41,33144.655333
549.439171,20,33149.489522
1610.14765,48,33169.52024
2137.013568,72,33186.020859
944.759161,33,33193.554009
946.101387,33,33201.155969
848.323346,28,33207.737397
606.282138,25,33213.905305
1550.076312,53,33226.218279
948.492296,31,33239.104161
344.360931,17,33243.251916
232.804286,16,33247.036259
630.333668,21,33252.034669
288.401982,16,33255.719716
1323.770264,46,33266.386451
3167.488841,97,33300.967421
6652.768481,209,33347.198138
738.649282,28,33353.814055
559.277211,22,33358.816539
583.150306,27,33364.99929
385.619065,19,33369.666181
628.257083,23,33375.247108
1203.928943,48,33386.513999
231.325814,19,33393.851046
3090.765091,91,33414.545468
482.513959,27,33420.947158
536.026678,19,33425.559207
352.277811,15,33429.311061
392.883257,19,33433.641131
826.697957,40,33442.763103
869.850491,29,33449.661685
1322.501576,46,33463.326688
2833.006923,103,33486.590568
2018.400094,58,33500.057389
319.008394,16,33503.859764
1318.346636,43,33513.559578
1551.316877,45,33523.9919
392.568523,16,33527.988826
144.754587,14,33531.376125
115.466341,11,33534.087793
357.78924,19,33541.809341
1798.791389,58,33554.774586
530.513247,21,33559.987528
142.233288,12,33562.807817
195.480026,19,33567.174879
305.161008,17,33571.372239
1393.435822,42,33581.139213
403.179749,18,33595.105332
1070.528656,35,33603.022072
1643.32238,49,33614.517943
1436.363573,58,33627.803156
981.637386,46,33637.986831
141.32283,10,33640.520928
518.879356,19,33645.087021
223.159889,12,33648.184688
829.386182,34,33669.304332
198.116317,15,33672.751336
573.598723,30,33679.786752
236.815624,14,33683.134463
198.039752,15,33686.786769
462.068539,19,33691.518695
184.208725,13,33694.585838
861.798352,30,33701.43543
375.751467,26,33707.38141
303.087785,19,33714.797116
814.854478,36,33722.718318
370.377961,18,33726.917209
387.243396,20,33731.967645
435.997315,22,33736.984719
329.020506,23,33742.416303
563.465123,24,33748.24799
1431.596678,36,33756.465025
240.074536,14,33763.581678
308.140087,23,33769.099151
126.319959,17,33773.149185
428.044458,24,33779.114449
164.216312,15,33782.747774
582.063687,41,33792.247727
1430.819554,58,33805.730882
827.311186,29,33812.980515
1075.587684,44,33822.896231
266.7228,13,33826.213697
274.892491,15,33829.764207
1504.712375,48,33840.960106
992.268604,37,33849.980446
2547.167925,78,33882.311709
1124.570154,34,33889.99434
416.616855,20,33894.678014
432.919448,18,33899.174715
1685.691538,61,33913.1267
1549.602532,47,33924.392889
318.728778,19,33928.856687
283.365824,15,33932.459271
274.50015,16,33936.241388
1951.671793,72,33953.357226
434.237993,19,33957.791617
430.640168,18,33962.091721
1270.682815,42,33971.341502
1874.087593,62,33985.422744
241.433649,14,33988.841074
117.989324,11,33991.557117
545.896742,21,34013.553506
620.905302,28,34019.837574
670.461415,33,34027.387577
1754.134566,63,34042.021111
1137.887965,38,34050.572161
464.365316,18,34054.7045
2231.00189,63,34069.552841
162.491977,13,34072.720239
982.131505,39,34083.187428
550.207563,19,34087.653754
292.860139,16,34091.519808
1821.313803,69,34107.017303
283.166304,18,34111.38285
677.612423,23,34116.950466
436.319012,21,34121.866426
557.161956,23,34139.766767
608.347209,28,34146.413593
242.548344,15,34149.950526
345.900883,18,34154.248907
655.873468,25,34160.482206
1700.937543,51,34172.215546
409.026399,17,34176.399989
2736.232749,72,34199.532207
3094.70143,88,34219.048369
724.203741,30,34225.880507
771.646741,26,34231.809976
438.391179,20,34236.614309
883.658389,29,34243.477273
1632.716044,45,34254.010763
520.50405,20,34265.078759
1514.18712,44,34274.962725
2343.071193,84,34293.775617
2637.399442,72,34311.026112
2210.405074,61,34325.609542
494.605603,21,34330.825687
146.121488,16,34334.908938
257.039149,13,34338.210265
435.223782,21,34343.659555
257.237822,16,34354.390021
163.367908,13,34357.625582
1327.377927,37,34366.513255
1020.268565,34,34374.738716
572.365212,24,34380.488752
640.64725,23,34385.956858
190.968915,14,34389.207802
1262.28072,42,34399.221531
360.904034,18,34403.457357
904.274468,30,34411.523607
1593.340616,51,34423.139516
944.331672,30,34430.487988
394.848855,16,34434.318792
311.215035,17,34438.521451
1361.712195,47,34449.451525
715.528945,27,34455.569336
400.896478,24,34467.405047
2123.514831,72,34483.33751
872.121177,39,34492.469979
1466.200982,42,34502.318904
274.369663,18,34506.819157
1521.50952,45,34517.701774
537.736013,17,34521.750403
946.324132,31,34528.850045
733.903257,26,34536.668622
969.027847,35,34544.835048
1495.919102,53,34556.9978
5019.968827,147,34590.047415
2834.019799,85,34609.448352
247.383434,19,34613.781603
2713.940233,80,34632.232222
630.019502,28,34639.294174
1526.603659,55,34651.364526
1481.255241,45,34661.680875
979.465193,35,34669.545303
684.813135,35,34677.544865
372.917512,16,34681.196458
145.195564,16,34684.980262
529.127081,21,34689.795681
439.111946,23,34695.394042
453.834104,22,34706.56211
200.310109,17,34710.678923
585.664495,26,34716.659308
632.733595,18,34720.876546
614.984441,24,34726.526932
573.432426,20,34731.241639
303.500498,18,34735.558338
158.80158,14,34738.861138
201.608326,19,34753.907157
2212.854062,63,34768.240858
402.511363,20,34772.976641
1568.279722,43,34782.707925
1448.257231,43,34792.656287
198.932643,14,34796.157739
2384.290524,70,34812.506518
992.46962,31,34823.387815
1046.097373,40,34832.78771
364.503077,17,34836.820479
1081.239678,36,34844.855453
650.114402,25,34850.772662
329.59713,17,34854.78905
133.00757,12,34857.754669
1442.078543,47,34868.970742
395.731181,16,34873.237464
3177.981519,106,34899.469417
292.773534,18,34903.635173
255.372704,15,34907.170918
1629.589159,55,34919.835354
1421.998606,44,34929.801652
38.574126,10,34932.285938
1716.701776,63,34946.833174
503.578271,20,34957.60265
2019.078229,61,34971.201259
3149.030537,94,34993.931677
487.947451,23,34999.614825
413.085697,19,35004.400569
1811.908574,69,35020.865292
922.302853,30,35027.813598
156.000359,10,35030.964133
174.019487,13,35034.015631
2258.82932,79,35051.9972
800.170742,37,35060.312945
227.618607,16,35064.247108
906.967018,30,35071.196089
1089.950069,43,35080.943047
275.58226,17,35091.409513
556.615358,21,35096.129488
242.351822,13,35099.425975
572.97924,20,35104.093575
407.960371,19,35108.659406
618.442324,22,35114.029162
618.095931,23,35119.391521
816.567877,30,35127.011113
194.802955,20,35131.976647
511.894666,26,35139.627697
4241.048746,109,35163.876195
1840.48784,63,35178.274994
2349.627391,83,35197.272655
1208.421889,38,35205.841312
1482.71687,72,35222.826774
169.102051,19,35227.18984
208.112547,19,35233.805751
275.250562,16,35237.507623
745.844266,26,35243.78857
1599.376437,49,35254.955666
649.282801,23,35260.388035
247.949402,13,35263.570978
1892.0841,54,35276.271717
666.307941,27,35282.371808
2196.782993,67,35299.004296
553.708036,24,35304.236376
1440.441045,46,35314.787491
3438.288178,91,35335.43652
1579.851019,52,35347.016473
215.530965,20,35351.769304
145.586188,13,35354.752571
409.531513,18,35359.016931
360.106877,15,35362.534537
715.398014,29,35376.948227
1540.182479,56,35389.883958
1314.462792,39,35398.399209
820.746019,38,35407.266933
159.906641,15,35410.712952
604.998914,25,35416.447708
331.092214,16,35420.348463
405.403667,20,35425.133651
1072.178592,34,35433.631253
158.622892,13,35438.213077
2085.216657,67,35453.397496
125.289766,16,35457.131044
401.676389,19,35461.39849
712.123987,28,35467.613066
357.760151,15,35471.279857
443.987363,21,35476.4311
1394.703975,45,35486.918082
1234.902906,36,35499.745453
1327.303167,39,35508.512666
3767.223239,105,35531.377441
1863.643144,57,35544.65972
1443.525287,44,35554.71034
783.025694,33,35562.474249
199.760266,15,35566.061585
1002.195826,39,35574.622931
233.93709,17,35581.927453
158.023127,12,35584.807105
274.201324,14,35588.208819
137.09688,15,35591.70901
1040.469823,35,35600.007749
1141.438557,36,35608.156593
1172.124018,52,35619.988299
1502.476806,50,35633.94102
192.104367,12,35637.140502
1536.135276,55,35649.572268
1520.357596,44,35659.272714
2040.98273,61,35672.989372
1502.95891,40,35682.371862
607.999129,30,35689.406082
245.683364,15,35693.187315
465.773806,19,35701.120072
207.447361,18,35705.386789
1412.080645,42,35714.854424
2024.511122,54,35726.988195
453.694764,18,35731.452771
685.744219,43,35741.466879
1082.766222,35,35749.501366
3079.131221,110,35780.317577
279.269991,15,35784.069072
6782.909968,222,35834.115956
3447.180743,110,35859.081089
801.017036,38,35868.131363
961.39108,30,35875.314288
409.354554,19,35879.877587
632.083802,23,35885.146301
4981.144898,166,35928.743416
428.408051,27,35934.944699
514.227615,24,35940.495217
2345.31434,75,35957.345734
242.528988,16,35961.127304
1288.027961,36,35969.527421
1550.746806,64,35984.24206
1493.589252,49,35995.460748
238.85935,13,35998.624353
1460.222657,56,36011.839609
1590.52642,43,36021.991784
1173.82414,32,36029.308249
902.024372,31,36036.779505
1230.281228,38,36045.674921
1135.44516,39,36062.238792
2320.454111,64,36076.923058
1180.842658,38,36085.655171
1677.630232,48,36096.753226
2379.429402,71,36112.935538
341.106812,17,36116.887204
1874.882251,69,36132.488608
1003.878725,30,36142.670053
377.689798,17,36146.83979
1003.642181,26,36152.853292
1729.661243,55,36165.254149
661.908444,24,36171.051013
360.447805,29,36178.15208
811.430567,30,36185.201891
440.070735,23,36200.701015
600.610722,22,36205.800102
273.253063,14,36209.433643
283.796524,19,36214.116194
246.904027,17,36218.083564
219.851447,18,36222.416468
598.423205,24,36228.267542
271.228719,19,36232.713006
790.25206,35,36240.767064
1342.105823,42,36251.998338
490.64918,19,36256.733568
718.556629,24,36262.365101
2702.641237,87,36282.196908
1161.993033,35,36290.296935
2590.938742,75,36307.211354
925.176794,24,36312.995746
1511.33539,45,36323.530805
870.680733,34,36330.996636
910.400158,32,36338.43048
790.222133,42,36347.746986
1357.377135,38,36356.626576
1779.684694,51,36369.092994
928.187342,33,36376.809043
306.951175,18,36384.977641
398.494456,17,36389.2438
573.421757,23,36394.524992
299.11435,16,36398.461634
363.122954,15,36401.842992
1733.799523,63,36416.674133
881.903889,37,36425.12701
383.865405,20,36430.057304
623.998103,21,36435.190224
1713.285761,48,36446.392224
343.63259,17,36450.507784
501.1336,29,36457.157392
652.016953,21,36462.288667
210.039473,14,36465.658996
519.46101,18,36470.187407
780.994466,26,36476.273322
400.618187,20,36481.02339
490.360196,34,36489.090757
303.563812,15,36492.59069
2088.486781,58,36506.006555
275.085637,15,36509.505667
1145.967485,35,36517.438888
82.588883,10,36519.838096
559.036565,25,36525.82253
363.174022,17,36530.122614
944.160005,29,36537.172056
1360.599263,43,36551.58753
556.783134,34,36559.455398
462.921369,23,36565.003192
890.333595,38,36574.071306
1109.708718,42,36583.92028
1725.581456,45,36594.336368
202.106641,15,36598.086231
434.586054,19,36602.968663
845.021963,26,36614.651915
775.765686,26,36620.885658
361.262104,19,36625.518243
1829.645511,57,36638.901092
933.575904,30,36645.851647
913.404649,29,36652.881866
371.97863,18,36657.349153
849.46492,32,36677.463677
1062.038291,37,36685.998693
298.387021,22,36690.98224
770.607094,31,36698.096637
1184.977014,38,36706.662807
679.418118,27,36713.327617
1368.28688,42,36723.578354
450.336684,25,36729.529401
474.312233,19,36735.596608
540.57904,28,36741.864305
234.701926,13,36745.161822
532.411045,22,36750.213098
236.656674,15,36753.978127
463.451579,18,36758.246795
268.48966,18,36762.628522
376.604919,22,36767.69233
1203.35802,30,36784.82633
1346.347387,57,36797.91221
880.488454,29,36804.457683
800.375737,32,36811.943578
1455.114221,40,36821.007578
1017.932997,36,36829.227257
1167.56019,42,36839.292507
861.606143,40,36853.873852
929.42792,39,36862.824508
313.045833,16,36866.742176
129.035147,13,36869.90836
2681.175258,76,36886.638255
668.323377,25,36892.940676
388.751611,16,36896.875169
1107.761935,41,36906.457237
157.792528,9,36909.150818
261.00233,14,36914.890561
835.507193,29,36921.774687
987.736331,32,36929.488599
4317.718976,131,36959.171616
297.058843,19,36963.973198
1059.276254,35,36972.372051
130.837439,14,36975.776956
1258.987854,44,36986.236069
214.160829,12,36991.135681
391.531401,20,36995.837095
378.647853,19,37000.435812
282.531092,19,37005.069002
379.696397,18,37009.50189
849.21534,25,37015.670377
515.085986,23,37021.150772
803.155731,28,37027.484598
943.193699,28,37039.799932
508.180437,23,37045.335043
2243.079406,57,37058.068441
1021.276647,30,37065.084873
1307.638107,49,37076.283218
1283.707209,42,37085.986829
669.10681,29,37092.782994
852.237176,23,37104.834908
367.967682,17,37108.93371
931.641023,50,37120.048383
922.313519,33,37127.279796
1974.1646,73,37143.879317
710.698727,28,37150.296668
234.04346,11,37153.028112
819.070537,32,37160.26108
623.84428,22,37165.543396
518.248988,22,37172.543454
893.272995,31,37179.628166
688.807764,25,37185.261174
298.173754,18,37189.54417
1233.272044,41,37198.710602
360.625474,23,37204.160265
183.32122,17,37208.378637
906.093344,36,37216.843318
692.197148,21,37221.978777
1778.950282,53,37235.643048
425.494212,23,37241.144151
1339.520688,41,37250.758019
856.797491,25,37256.425652
205.787111,14,37259.592153
1645.974477,61,37273.758832
720.768594,28,37280.19265
474.728591,18,37286.973902
705.146804,36,37295.42366
286.940455,14,37298.687702
916.740277,31,37305.524508
1384.078234,46,37315.988472
243.070124,13,37319.357499
262.465814,16,37323.222806
1207.484022,37,37331.957504
339.377732,18,37345.123637
806.897237,28,37352.055002
550.844127,26,37358.336974
779.926357,22,37364.037889
220.604466,14,37367.405707
1145.081564,35,37376.005647
373.718928,17,37380.254275
349.432863,18,37395.787649
632.031077,25,37402.019674
1590.988554,47,37413.033668
1040.666886,54,37425.601788
954.281985,26,37431.836394
286.96319,16,37435.782456
199.809709,11,37438.520113
595.20768,23,37443.867717
717.562866,23,37449.151282
423.369832,19,37453.564847
268.486907,17,37459.848074
627.017911,24,37465.214145
1135.582824,43,37475.46801
1001.650567,32,37482.864859
1948.064147,66,37498.282885
3087.633642,92,37518.848616
295.827922,14,37524.213896
1872.759853,58,37537.612556
1085.92696,34,37545.42796
317.946546,15,37549.131689
697.018209,24,37554.978529
211.156151,12,37557.897264
3018.922133,84,37577.145047
5641.691486,166,37615.294001
2796.541397,83,37633.911829
1393.003704,39,37642.394683
1174.864636,36,37650.691966
261.806716,13,37653.960371
576.817998,27,37660.281364
490.343933,26,37666.526129
1402.510968,42,37676.350483
1237.573481,57,37690.691609
2298.655665,79,37708.59186
735.435923,33,37716.274517
721.163073,22,37721.508027
624.536827,24,37727.190253
1007.503683,32,37734.754704
840.598432,23,37740.074259
749.419659,25,37746.205884
236.557925,15,37754.522364
443.663492,15,37758.105967
1853.791385,57,37770.88577
684.244092,30,37777.604957
1359.853227,42,37786.854401
535.239015,19,37791.187668
523.727676,19,37814.552878
4720.20524,135,37844.669183
1911.011667,57,37857.732912
608.353167,23,37863.34036
353.133416,19,37868.434976
261.798664,14,37871.950296
502.066862,22,37877.082599
408.809144,20,37881.818558
564.580144,20,37886.716863
810.329396,32,37899.74775
744.175741,25,37905.401018
636.08209,23,37910.464459
1731.415758,60,37924.012705
1261.323061,41,37933.231611
214.71934,12,37936.130976
950.160923,45,37946.995004
217.636816,13,37950.14553
1043.899445,26,37956.500807
1400.626126,42,37967.165088
815.47738,34,37974.862693
362.682678,16,37978.696884
617.670011,24,37984.280136
577.492831,19,37988.879218
1166.222922,38,37997.746048
837.237092,35,38005.641903
834.302518,28,38018.412376
1262.614341,32,38025.693804
993.145678,33,38033.194275
1708.206609,47,38043.944467
1319.684065,40,38053.194535
513.220108,19,38057.692844
119.518605,16,38061.660424
763.764365,37,38070.792206
663.390002,21,38075.943409
391.065649,17,38082.159133
1257.869523,55,38095.056393
397.915745,16,38099.091984
5108.029773,167,38137.191897
138.824322,10,38139.724392
1903.933605,65,38155.106606
844.895825,30,38162.354713
531.743724,23,38169.155504
1138.430125,38,38178.18734
287.787048,15,38182.053552
194.736264,12,38185.121172
443.558739,18,38189.405839
163.909155,11,38192.154028
388.513172,16,38196.020271
1582.843905,58,38210.155034
548.785339,25,38219.853994
1015.475141,41,38228.971422
1075.807388,45,38239.4043
1481.394817,47,38249.668873
118.038443,15,38253.151871
217.63417,12,38279.086488
622.874914,26,38285.214411
2681.723171,82,38303.782974
4247.367275,134,38333.950625
2951.792457,101,38357.848715
626.040993,25,38363.698829
759.333855,35,38371.513535
670.303724,28,38377.899199
678.273468,22,38385.697343
2287.631493,64,38400.23179
559.70626,25,38405.911727
328.178468,19,38410.445497
531.081936,22,38415.665454
1781.066441,63,38430.443413
258.626102,14,38442.129103
1270.21174,46,38452.695795
1638.693935,55,38464.726849
354.547266,17,38468.844103
2085.080997,61,38482.493633
1194.239578,35,38490.775652
942.645258,30,38497.758506
69.513521,16,38501.556941
1009.211424,30,38513.175558
316.797326,15,38516.756131
799.548617,27,38523.040077
179.237426,11,38525.755227
3001.251848,86,38545.654572
494.776936,27,38552.089756
1204.985773,35,38560.324318
441.672869,16,38564.057153
517.672362,20,38568.974342
741.213851,29,38576.524434
1512.457593,55,38589.288187
846.373546,32,38596.673286
1247.005144,56,38609.788358
965.832881,36,38618.138437
610.232125,24,38623.721869
745.302467,24,38629.28909
207.420457,13,38632.421648
168.549872,10,38634.885239
401.271403,16,38638.685335
516.647804,20,38646.636597
1204.166011,36,38654.720891
1872.509765,56,38667.018207
490.591776,25,38672.619639
1448.906215,43,38682.166534
1065.371108,45,38692.351056
332.580973,22,38697.417921
648.39314,26,38703.552451
1345.753671,39,38713.8686
2084.034327,77,38731.000317
1319.98258,30,38738.06553
870.022216,33,38745.651181
612.74375,22,38750.965478
785.533449,29,38757.800678
1088.085015,36,38766.632166
426.997975,25,38772.477997
1420.812276,39,38784.018162
1185.90432,40,38793.43107
1411.020614,44,38803.247933
1668.777447,49,38814.395893
1598.93369,49,38825.397916
1196.480994,31,38832.862398
668.474228,28,38839.297341
548.937845,18,38853.228462
535.999533,27,38859.529606
1283.449577,35,38867.845657
996.125627,37,38876.612076
1196.667355,47,38887.360392
956.268893,31,38894.593906
392.832369,23,38900.158188
507.097045,20,38915.257792
376.436631,19,38919.626383
252.810612,15,38923.174211
194.715697,15,38926.610612
1231.721987,35,38934.574713
834.409283,29,38941.726805
2099.275165,68,38972.837652
1376.244142,35,38980.891387
418.881976,19,38985.374337
849.449923,31,38992.35703
2164.169552,58,39005.572676
1772.252997,58,39019.255123
837.825819,24,39034.689317
551.076957,23,39040.286625
1242.41695,39,39049.271972
807.24527,25,39055.387978
1140.488514,36,39063.638869
467.672278,20,39068.987199
2493.66177,70,39104.468447
2303.178795,66,39119.75152
3305.471759,97,39142.718243
156.104512,11,39145.499961
1262.933013,50,39156.998614
1466.004283,42,39167.299136
650.408673,21,39172.412771
381.278806,27,39187.747656
975.388818,29,39194.512851
2472.639854,61,39208.613363
1197.914521,36,39216.798174
921.760731,31,39223.863565
414.349995,23,39229.395236
192.240947,18,39233.644874
1591.573075,47,39244.41097
927.82875,29,39254.177023
263.179968,11,39256.980082
1213.306147,36,39265.409144
2016.088469,62,39279.676866
676.460044,24,39285.443601
1588.6983,61,39299.57254
862.329535,29,39306.243508
374.986212,18,39313.027968
610.985842,22,39318.408382
944.864236,31,39325.673155
446.380492,26,39331.475721
359.651051,19,39335.843618
1992.380146,56,39348.791691
1561.505168,41,39359.090494
240.187387,15,39363.591029
3081.877586,74,39380.64141
422.647327,17,39384.84187
542.805688,21,39390.108238
1058.200567,35,39398.157698
1164.95303,35,39406.239921
1071.181429,30,39413.172825
741.649184,22,39418.357191
1193.569718,47,39432.421946
2843.515973,76,39449.886987
2353.47052,68,39465.57139
282.869461,24,39470.854995
1706.162409,53,39483.320277
590.566352,21,39488.45117
216.801969,15,39492.10063
391.095642,20,39496.900668
261.607799,15,39511.403047
359.567053,23,39516.602203
1824.401589,57,39529.803075
2242.675153,67,39544.866843
1594.349225,50,39556.067401
720.968336,25,39562.01827
1118.620078,29,39568.934267
688.623972,27,39575.298211
146.100085,11,39583.331676
798.578222,22,39588.547742
246.852971,15,39592.04888
1075.862321,33,39599.565919
536.990324,23,39604.965492
281.865154,16,39608.74817
675.076021,21,39613.780198
883.231163,31,39620.978849
1097.563964,32,39628.198423
629.889718,21,39633.429754
1596.667239,47,39644.66264
482.258684,17,39648.727945
1489.475035,48,39659.96383
251.153568,17,39663.897745
283.241629,16,39668.011818
417.790092,22,39673.34838
1246.713825,36,39681.628942
475.612759,21,39693.278132
308.917305,24,39699.310792
364.337628,19,39704.011218
1100.975412,28,39710.994442
549.115876,19,39715.842071
484.766484,20,39720.780647
989.428086,39,39730.511094
704.324588,25,39736.76032
169.824074,11,39739.793546
673.407741,21,39746.644178
1376.130704,39,39756.142121
245.198822,13,39759.360117
778.522094,24,39765.191219
2158.967671,61,39779.305379
2463.442045,77,39797.339963
1562.136235,62,39817.270295
1786.146448,53,39829.322246
1012.30763,29,39836.188777
423.945159,18,39840.738855
993.809404,42,39850.590561
2516.863928,81,39869.039346
377.011969,16,39877.555705
798.937542,26,39883.804496
760.101326,23,39889.367638
1734.462614,46,39900.650742
358.259854,22,39905.886339
2443.358789,65,39921.35261
469.492639,20,39926.151497
367.713309,19,39934.467952
422.892947,19,39938.884741
412.89921,21,39943.936193
567.127062,21,39948.914467
578.708885,23,39954.501616
1450.19049,58,39967.751714
1461.687865,42,39977.56749
823.755518,27,39983.965479
1066.772862,33,39991.550282
1636.452792,42,40001.348411
694.736438,23,40007.148225
263.641753,15,40010.646422
621.788983,24,40016.348892
441.670211,18,40020.582326
1273.801335,44,40030.546853
2124.688554,89,40054.28067
184.799186,14,40057.946816
792.535415,40,40067.165621
1073.470497,39,40076.063806
425.032093,21,40080.912598
187.72515,21,40086.063632
1216.62759,36,40094.513449
1122.524645,38,40103.392644
277.737229,14,40108.144997
463.491136,20,40112.775934
1446.361933,45,40122.862229
1487.339233,45,40133.428819
2772.807696,77,40151.475807
275.230232,15,40155.010826
324.101521,17,40158.82463
1516.313816,49,40169.86293
1593.390565,49,40185.609814
561.844881,22,40190.909219
1206.010728,34,40198.772724
906.601193,27,40205.123944
673.369947,21,40210.189866
481.671621,20,40215.07533
2374.096141,66,40230.673682
643.21875,23,40239.890613
773.033141,26,40246.074628
298.650625,15,40249.971277
220.836501,14,40253.370173
445.879435,19,40257.973393
35.7678,7,40260.004813
1023.899505,36,40268.487272
260.956246,18,40272.802916
156.663695,13,40276.138928
885.437335,26,40282.405613
1080.917552,39,40291.953896
1139.375992,44,40301.842766
781.302736,35,40310.219567
486.709895,20,40315.018845
1051.923276,36,40323.220126
834.480064,32,40330.767769
253.465377,16,40334.601526
648.962757,27,40340.98617
1651.005172,54,40359.05091
2952.7837,88,40379.349568
220.109857,10,40381.864186
118.986832,9,40384.035336
223.570354,14,40387.385299
666.796809,33,40394.884679
932.65322,27,40401.267681
157.068599,12,40404.417153
341.291365,15,40414.60097
286.674014,13,40417.713119
186.191789,18,40421.916384
495.419185,20,40426.700395
240.352241,16,40430.39888
893.707901,27,40436.69869
1994.494239,63,40451.828837
1306.4998,37,40462.632015
1320.047381,34,40470.698273
1139.867384,31,40478.146394
514.262355,21,40483.247812
1075.059337,41,40492.497727
1093.918908,42,40502.178929
1715.528281,54,40514.779622
2096.242862,62,40530.110426
1389.080036,38,40538.85975
367.604385,22,40544.244997
388.571073,16,40548.094682
648.138812,28,40554.475857
967.887596,32,40561.92592
144.838234,17,40581.441166
1880.493005,53,40593.225727
2891.22138,91,40613.493482
338.074567,17,40617.440784
1227.307274,39,40626.954988
214.727511,15,40630.456127
969.416551,53,40642.639471
706.189655,25,40656.005259
549.021324,21,40661.156235
1846.460741,63,40675.657105
812.608466,29,40682.338708
857.986997,30,40689.270694
374.853589,18,40693.852596
1366.41885,41,40703.320863
3080.763111,89,40733.186739
473.773398,19,40737.636896
1813.920472,61,40751.917005
611.016553,23,40757.451118
1995.974249,64,40771.900479
1259.216725,37,40780.351279
195.778122,15,40784.117175
119.223638,16,40787.818493
168.544705,12,40798.250043
355.20902,19,40802.551878
3613.068251,102,40826.05103
1342.021116,53,40838.182718
2075.836168,67,40853.664963
1273.090405,42,40863.631476
158.992396,11,40866.266179
348.795033,25,40872.132606
460.64346,21,40882.313401
1515.098483,41,40891.379465
772.184871,26,40897.213705
403.792587,17,40901.310773
951.31281,31,40908.744171
454.232848,26,40915.293772
931.924167,32,40922.613143
184.50634,12,40925.563893
725.562994,26,40939.261253
489.432455,22,40944.696104
821.530822,28,40951.529106
628.118775,24,40956.728734
852.217431,26,40962.72877
238.828665,22,40968.07888
826.843968,32,40975.661543
220.841292,14,40979.024783
1098.920497,31,40994.344303
684.25664,29,41001.27543
1060.791846,30,41008.325761
779.241775,33,41015.876106
2323.452508,67,41031.494833
863.46411,30,41038.593056
989.599483,39,41063.708298
1357.920288,46,41074.669322
442.937961,18,41079.039487
1605.016251,53,41091.323563
1272.192864,41,41100.673538
1056.173423,37,41108.975567
173.864563,13,41112.172543
272.380075,15,41115.871403
1991.876808,51,41135.869855
602.081902,26,41142.203838
1780.544714,48,41153.102062
1221.02658,43,41163.084205
1616.10941,47,41174.168965
112.477003,11,41176.918761
2394.10512,69,41192.71963
719.161992,25,41203.218683
2195.153006,56,41216.366658
695.262748,23,41221.815098
505.599046,19,41226.384209
597.464631,31,41233.480904
135.649379,11,41236.247871
371.476578,24,41241.747188
291.001484,21,41246.866817
238.535567,27,41253.213585
1936.435911,55,41269.949606
309.395697,15,41273.647388
2270.27998,59,41287.41492
430.490153,18,41291.815474
2112.716683,65,41307.480494
708.464984,28,41314.347531
461.467615,20,41319.480175
374.552978,21,41324.913779
643.031313,20,41329.829252
336.256579,18,41337.228547
417.612515,22,41342.659741
1291.702955,40,41351.67942
701.857257,27,41358.160816
322.013364,21,41362.961713
122.292609,12,41366.044431
