#{"t_start": 1713072229.9904199, "env_id": "None"}
r,l,t
2840.375441,34,39417.125545
3020.25193,39,39425.778977
1225.508402,26,39431.646023
1717.813331,30,39438.775849
1887.328783,27,39444.861011
1611.015664,24,39450.074318
5038.953404,48,39464.81012
3060.548551,35,39472.273825
2756.646812,36,39479.890905
1750.580069,22,39484.99202
1126.345846,21,39489.892531
47.424388,8,39491.775527
1378.229951,26,39497.558746
2555.541278,38,39505.922646
2207.835876,22,39511.142097
7266.803719,67,39527.557488
1902.064016,30,39534.190404
3022.765075,43,39543.522108
2613.298509,40,39552.22198
1583.481863,24,39557.653984
1134.750932,16,39561.802835
1720.912027,24,39567.322255
4308.132911,52,39578.79492
1580.100875,30,39587.738203
1234.373494,20,39592.23777
2239.213971,38,39600.967956
1268.455577,21,39605.738636
7249.227963,71,39620.837623
1258.330947,28,39627.47146
1979.720563,27,39633.554334
1732.166954,24,39648.553935
2645.641987,24,39654.119192
1212.182098,31,39660.919558
1287.750904,27,39666.783112
1082.735091,22,39671.869833
2911.127886,33,39679.166439
2639.614866,31,39686.251918
1182.463076,21,39691.168393
2597.45256,34,39702.11761
1508.09958,28,39708.183343
2793.580576,33,39715.566074
4115.371236,42,39724.88263
5507.093606,64,39738.312746
13.833448,7,39740.016972
1884.95471,34,39747.871026
2524.318152,46,39758.099628
2907.709961,37,39769.183868
1785.17068,24,39774.764997
2116.038753,35,39782.794671
1128.81946,20,39787.247876
2634.412267,32,39794.397462
1106.30979,19,39798.844715
1852.164498,29,39805.195028
1353.031602,27,39811.145879
1977.555803,25,39822.360615
1566.4859,23,39827.613479
1522.940091,24,39833.109544
1483.916485,28,39839.365582
1277.688059,20,39844.027336
1335.281144,21,39848.960426
2630.458678,33,39856.245996
2832.231949,33,39863.975849
2727.318892,42,39876.239748
1024.001295,20,39880.843042
3827.654559,51,39892.210095
3319.851883,43,39901.458501
6864.028638,86,39919.927715
2858.660383,45,39930.34034
2959.014384,31,39950.290778
2581.513108,33,39957.623089
3445.161662,49,39968.336068
4372.510461,54,39980.022101
2846.28461,37,39988.139563
779.933269,22,39993.140316
1249.321129,20,39997.806378
1219.009075,21,40002.456075
2309.942498,28,40009.004332
2548.09418,35,40019.136513
2413.904377,33,40026.637575
2934.294412,44,40036.335803
1902.907229,28,40042.436799
1156.368094,30,40049.121609
2588.389087,40,40058.07097
2506.011485,34,40065.836151
1248.294358,26,40071.867587
2193.991834,24,40077.636378
980.830864,19,40082.249438
2758.737972,34,40089.799239
2148.400368,27,40095.836184
1662.324389,21,40100.550894
2461.655631,32,40107.500657
1244.501224,21,40112.268509
3463.713958,36,40120.402336
2871.83267,54,40134.730316
3184.334378,45,40145.016009
2788.826673,41,40153.932475
62.476274,18,40158.165027
1772.019334,29,40164.680749
206.752516,12,40167.366645
2535.866524,34,40175.347245
1289.263759,19,40179.598773
3172.317024,41,40196.431607
1439.51493,23,40201.477134
4682.777082,48,40211.864981
1533.153434,28,40218.509261
7249.596543,70,40234.229751
2047.637994,35,40241.928724
3894.071369,39,40250.627918
2846.786951,36,40264.444763
1513.575085,22,40269.411509
1776.32048,29,40275.5762
3498.351141,41,40284.810716
2182.090273,34,40292.274568
1953.935608,32,40299.376157
973.804086,20,40303.858152
908.34067,23,40309.044609
1492.371741,25,40320.474979
1263.653005,20,40324.843316
4389.33126,51,40335.775329
1113.246908,27,40341.875671
1567.026624,18,40346.325604
-211.984926,8,40348.140115
2060.397955,33,40355.638784
1671.02112,28,40361.588687
1443.174558,28,40367.739665
1123.938985,21,40373.291553
3347.43267,35,40381.159098
1073.879967,27,40387.103204
2135.547657,27,40393.15507
1801.27673,23,40398.32162
1866.639359,29,40404.672448
1294.875991,19,40409.020916
1345.760275,26,40414.657907
983.256066,27,40426.689319
2456.977195,32,40433.834296
5060.11779,62,40447.720687
3295.295056,39,40456.337937
1297.20614,25,40461.802737
1474.713235,27,40467.670823
3394.785112,42,40477.00337
3025.21464,37,40492.236688
3290.040504,34,40499.749072
1667.302498,22,40504.867827
1188.295832,23,40509.967191
1073.995691,28,40516.068037
1013.539986,21,40520.85044
4042.609724,39,40529.732019
2466.638884,37,40538.134209
1307.992375,21,40543.567249
1573.060549,26,40549.266707
1431.376492,23,40554.599314
1357.870388,21,40559.383567
1022.615396,24,40564.630298
1487.306964,29,40571.233894
2931.430482,43,40580.580464
1883.27217,25,40586.396684
1543.533833,20,40591.814263
1776.092664,24,40597.19717
4539.385873,52,40608.547433
3936.96195,38,40616.746848
5055.364424,57,40628.816192
1980.843973,44,40638.646701
3032.813664,56,40650.758772
1791.996454,26,40656.643736
6002.991327,71,40671.992339
3896.221176,49,40682.344551
2146.729941,33,40689.661674
1259.521916,22,40694.828748
1182.406156,21,40699.441857
5393.393644,65,40713.790268
1853.46995,26,40722.843789
2394.761897,23,40728.058954
1518.654396,19,40732.776661
1179.133811,23,40737.792585
1287.198017,22,40743.074846
47.960655,8,40745.091978
1821.729879,24,40750.442797
1828.948172,43,40760.005291
1303.947015,22,40765.207106
965.801667,16,40770.075612
1487.12207,19,40774.856339
4057.604526,58,40787.504867
1166.180156,21,40792.12519
696.987813,25,40797.539105
1795.245948,31,40804.773678
1705.208896,21,40809.588747
1051.466375,24,40815.220372
1303.249474,22,40825.570863
7087.230642,90,40845.754063
3539.813056,47,40856.138993
3563.267923,44,40866.057114
1499.58895,23,40871.499779
1044.895329,20,40875.804419
1288.927385,23,40881.154576
1862.798751,19,40885.800142
1139.781022,21,40890.552336
11635.712382,128,40922.065681
2568.510198,34,40929.518266
1346.74052,24,40934.798923
1332.639825,19,40939.165396
818.297546,20,40943.668486
156.791028,9,40945.774487
234.854675,10,40948.31704
1625.826951,27,40954.450151
3986.059505,40,40964.000399
1962.032308,29,40973.433221
1503.261921,22,40978.350211
4335.450685,40,40986.715545
1457.501265,21,40991.412843
1975.569328,28,40997.599524
385.423039,24,41002.782109
1210.269195,22,41007.915447
1298.838373,24,41013.680691
1305.864177,25,41026.197783
2480.148459,28,41032.494093
1626.122479,20,41037.364546
5024.653675,66,41051.977716
1572.158491,21,41056.761371
3019.581628,39,41065.213519
1450.68136,27,41071.828746
1453.583022,25,41077.726698
3090.687906,35,41087.81169
1779.788395,27,41093.826854
1229.19123,19,41098.212314
1191.1389,23,41103.311147
740.652329,19,41107.378775
465.87673,12,41110.111999
1240.871393,30,41116.676515
3974.726928,42,41138.69407
3061.222818,34,41146.273486
2325.564441,25,41151.82724
2477.605617,32,41158.943629
1755.817746,30,41165.624391
800.672728,20,41170.075337
975.284509,17,41173.842726
3918.546725,44,41183.788885
1061.018654,19,41188.258522
1684.305038,20,41193.191738
1349.745836,23,41198.472435
2508.769706,35,41206.490399
1183.085609,21,41211.2225
1598.653467,25,41217.205739
2913.688569,37,41225.757037
3864.994354,55,41238.137461
3058.797448,45,41250.139734
994.749009,21,41254.752218
5865.743089,71,41270.521464
1516.781212,27,41276.2722
3198.810073,41,41285.036345
1203.580805,23,41290.451566
3920.843504,43,41299.720923
1377.706496,27,41305.853963
4083.391232,46,41317.93242
839.762208,28,41324.45115
3143.224737,51,41335.268982
1597.631604,25,41340.967172
2578.669449,34,41348.65179
3668.322983,43,41358.399105
1287.220248,20,41363.132251
4183.527869,48,41382.083547
3422.15079,31,41389.18196
2360.37594,33,41396.71442
1622.202164,31,41403.367092
1506.058258,23,41408.583486
1300.212226,26,41414.363764
3261.345839,28,41421.299387
3489.880651,40,41440.647964
4655.38333,58,41453.102829
2847.837893,32,41460.496846
1590.318108,21,41465.329278
1397.17269,19,41469.596799
2128.297129,27,41475.929029
1488.497531,24,41481.394444
1666.984022,28,41498.6127
1323.037305,20,41503.411626
3884.792624,55,41516.111769
1255.898385,25,41521.594332
6568.009691,70,41536.925829
1084.174003,20,41541.427424
1616.401217,25,41547.143348
1196.632082,27,41553.393302
661.783072,14,41556.827497
3006.585243,35,41568.074801
643.598561,18,41571.971427
1737.790233,23,41577.124159
4444.086572,41,41586.271619
601.564203,22,41591.325237
1608.725475,30,41597.972017
806.831879,19,41602.442077
3063.685673,40,41611.307434
1839.015366,21,41618.758311
887.308058,21,41623.290082
935.185649,16,41626.974787
1228.084233,24,41632.170538
1629.930168,23,41637.136587
1055.928746,24,41642.605662
1816.982546,27,41648.805309
2804.492746,31,41655.756928
1813.854562,31,41666.871729
1733.459891,29,41673.587241
1692.696197,19,41678.039161
2283.647172,25,41683.672553
1957.128608,27,41689.503969
1728.71336,26,41695.520278
1364.023443,22,41700.552379
2275.696649,32,41707.601747
2608.303712,34,41719.550581
3243.042605,39,41728.282579
6251.052309,78,41745.235203
2410.460211,29,41751.784101
2609.08157,34,41759.201616
6959.351555,67,41774.517102
1192.798678,19,41779.066574
2680.45833,34,41790.118068
2861.813313,39,41798.583144
3322.003269,45,41808.580288
1241.712923,23,41813.849013
4436.203358,53,41825.047888
421.776076,11,41827.76707
2029.335112,23,41832.964637
2110.302156,26,41839.114367
1420.803255,23,41844.280931
5464.361225,72,41864.629003
1455.255114,26,41870.480392
651.011856,26,41876.013844
1000.328732,21,41880.880991
8221.203531,84,41899.230763
3057.835046,38,41907.829857
2651.636258,32,41915.527997
1672.801854,23,41920.727591
1309.133915,21,41927.244642
3574.668055,38,41935.677901
2937.282235,38,41944.727781
1430.587501,21,41949.642444
3899.617172,44,41959.360734
1206.385132,24,41965.060585
4934.98256,57,41978.092223
1687.384409,25,41988.305583
1736.29646,23,41993.442884
1963.133329,27,41999.793106
2265.515107,30,42007.408845
1423.546557,19,42011.892204
785.239717,21,42016.973533
1335.444083,27,42022.958419
2186.881648,30,42029.641144
3895.540349,40,42043.808082
1520.287198,20,42048.357176
4107.910321,44,42057.704355
2534.850712,23,42063.055619
991.117325,19,42067.389981
541.473593,15,42070.688369
1414.739126,22,42075.904034
2909.884149,34,42083.639555
2842.501683,33,42098.00479
7547.843475,94,42119.154811
7074.344729,86,42137.483865
3794.2019,43,42146.820846
3438.167696,48,42157.0862
1069.011381,25,42162.8703
4214.963914,51,42174.433207
1013.728585,19,42184.022063
2462.358742,28,42190.551429
3739.147822,46,42200.816918
3770.484261,41,42209.93141
2726.331657,35,42218.015383
2417.850009,40,42226.764512
6352.747643,59,42239.948098
2765.427455,34,42247.896863
1221.972692,21,42252.514828
4012.800591,39,42261.048182
5489.877213,71,42276.547316
904.505002,17,42280.278425
2014.696274,30,42287.164637
1004.399375,27,42293.313062
1405.672722,26,42299.014641
355.467526,17,42306.446671
4440.363091,50,42317.426706
1608.768253,24,42323.061804
509.945925,17,42326.862235
3391.383296,37,42335.046002
4632.373717,55,42347.094948
2179.452776,32,42354.194951
1566.225355,23,42362.576972
5688.622074,64,42376.324022
1718.491709,25,42381.741773
1688.882502,25,42387.105223
2651.670547,33,42394.457849
1588.414812,27,42400.507342
1418.730119,27,42406.640728
1370.114341,21,42411.326717
1469.158939,20,42416.092805
2877.29509,36,42425.488834
1492.338341,21,42430.242247
1691.269959,26,42436.358325
4487.010885,75,42452.891521
1240.630905,21,42457.871053
1359.071478,43,42467.970487
1243.181493,22,42473.28858
1223.511478,25,42479.174032
4096.241289,44,42492.022201
2005.317027,28,42498.30587
2053.00415,32,42505.854882
1142.867097,23,42511.037074
3457.798449,30,42518.03368
827.692479,19,42522.903015
3216.771907,36,42531.570717
4067.487119,43,42541.05312
2365.933018,34,42549.336792
1942.284354,27,42555.164663
947.427963,17,42558.953479
1264.419697,21,42563.636187
1364.572898,23,42568.767943
791.642545,18,42572.73589
1253.586675,21,42577.468011
1464.665122,26,42596.501633
1336.227992,22,42601.685658
2499.253642,35,42609.316439
3345.487295,43,42618.781845
1805.844111,30,42625.583858
3291.348129,37,42634.165411
1219.718107,21,42652.0808
1237.071615,24,42657.366968
2452.783125,38,42665.546921
938.241027,21,42670.380557
2758.627918,36,42678.145531
1221.219659,21,42682.914088
3361.278437,34,42690.68189
2955.550549,42,42700.213808
1200.49522,20,42705.846329
937.905381,20,42710.196954
1217.062992,22,42715.180601
1574.097325,23,42720.312463
1681.331188,25,42726.044428
2407.735984,30,42732.976173
3020.109463,36,42740.908588
3252.777237,37,42756.409773
1309.774156,20,42760.895478
1657.916491,28,42767.296843
2168.720438,25,42772.911883
2368.114866,24,42778.743922
1140.799332,19,42783.142823
233.983243,18,42787.391108
2986.145749,44,42797.393268
1565.846528,21,42806.576767
1416.15594,22,42811.657422
1693.460268,25,42817.243306
3470.235062,40,42826.157985
3791.31099,50,42837.325613
699.173301,22,42842.192137
996.879855,19,42846.789568
2424.869098,35,42854.605413
572.40126,20,42859.290357
2307.713271,34,42867.722391
1559.47486,31,42874.53987
4315.236031,43,42883.957941
1123.092996,21,42888.537655
1294.888132,20,42892.956055
1542.758027,24,42898.502223
5910.374496,70,42913.822576
3114.914559,40,42923.920329
5114.51503,51,42934.852868
1796.322173,19,42939.339004
1146.83419,22,42944.120597
4695.507771,55,42956.086839
450.156231,13,42959.13835
2567.522938,35,42966.869385
3119.704565,44,42976.71717
2854.054159,38,42987.284559
2804.532117,45,42996.932089
2254.369392,35,43004.853716
1450.418632,22,43009.753116
600.919924,26,43015.151612
764.442464,16,43018.750772
1209.167131,30,43025.418176
1863.974641,38,43033.813981
2736.649552,29,43044.282318
1908.764635,36,43052.030915
527.782436,20,43056.464911
2438.967876,22,43061.315098
3264.287051,32,43068.516033
1327.545688,23,43073.733217
1782.067833,25,43079.748068
1466.189462,23,43085.132653
2556.128261,28,43098.29914
3278.704986,41,43107.330016
3055.409805,45,43117.06161
1394.741844,21,43121.912853
799.100947,22,43126.845194
478.651212,11,43129.729991
5761.193308,63,43143.547306
2013.473804,30,43156.21214
2573.682402,39,43164.363024
1432.691358,21,43169.028746
3364.725204,49,43179.694839
1355.747114,20,43183.996833
559.499568,17,43187.910906
3415.042891,40,43196.759067
1237.037945,24,43202.191012
310.156368,19,43211.208096
2288.230992,33,43218.142923
4423.832865,56,43230.213067
4774.322911,73,43246.642263
2687.231203,32,43253.792112
1394.128366,24,43259.375116
2558.597508,31,43266.573183
1586.161619,28,43272.772833
1564.577541,31,43283.223463
2242.424582,33,43290.60766
2971.475468,46,43300.586659
1493.909023,26,43306.555466
1694.869872,22,43311.590945
245.957887,11,43314.021464
1445.542174,22,43319.204627
1121.328562,22,43324.371055
1666.054481,23,43329.739521
4580.675704,51,43345.639244
691.855835,22,43350.570409
1298.681202,20,43355.13743
4989.976049,61,43368.253692
3384.99103,41,43377.470285
921.837243,20,43381.81878
3295.598268,37,43389.936473
1632.716965,24,43405.169145
5771.591038,74,43421.269168
3956.917688,38,43429.485418
3538.037975,37,43437.68417
1002.021187,23,43442.815928
1253.081799,21,43447.818725
2427.156649,34,43455.764218
2064.93822,22,43460.797872
1480.423653,21,43465.680674
4515.656949,61,43479.5322
5040.684372,56,43492.081858
659.389823,15,43495.749123
3230.827793,40,43504.679959
2343.818798,28,43511.132835
1170.979078,19,43515.730406
2815.315745,36,43524.315058
1442.855569,19,43528.715955
1303.108431,22,43539.846289
1800.604759,30,43546.630427
1542.760951,24,43552.180311
2663.697901,29,43558.713609
2692.12725,51,43570.330593
796.559749,20,43574.930147
1605.087768,29,43581.428254
2447.918484,37,43589.942416
1129.643642,24,43598.975657
2938.562376,45,43608.644403
3116.903794,34,43615.942717
5510.444855,55,43627.642572
2769.493937,43,43636.975163
774.036124,22,43641.962525
1407.436768,21,43646.678752
705.858941,14,43649.758867
1484.957799,29,43656.506505
1798.213058,26,43665.425017
2590.631576,30,43672.158713
1365.969344,31,43678.93815
1559.974981,22,43683.672394
1857.58653,30,43690.322557
1674.896352,26,43696.274855
2142.764572,34,43704.255092
1405.583747,30,43710.955904
3852.544983,60,43726.457102
2721.334772,35,43733.907543
5047.282561,57,43746.238871
4179.43539,44,43756.102371
2278.403834,31,43763.320228
966.191802,24,43768.572498
1279.647613,26,43774.354296
2936.175182,40,43783.086915
3439.2543,38,43793.635386
792.202958,18,43797.551233
1156.522666,27,43803.218868
3086.497173,37,43811.0517
1447.375909,25,43816.501054
1832.475058,24,43843.385401
8342.395498,95,43864.417222
2989.369214,35,43871.984518
2047.821342,23,43877.132903
1767.015043,22,43882.150559
1736.317505,28,43888.217027
1868.325983,34,43895.632371
1153.045832,23,43900.716395
3640.047528,40,43913.147157
1347.808897,22,43918.481941
1260.222544,25,43924.014668
4116.358651,50,43935.032441
1175.276108,21,43939.86429
1370.552848,25,43945.564672
1221.690448,22,43950.44433
1596.413282,22,43955.711219
1801.730388,29,43968.664824
471.864386,16,43972.381227
2639.348976,43,43981.712143
1175.760068,21,43986.392738
3680.409764,43,43995.828121
1691.408653,24,44001.345792
1439.50461,25,44007.044994
2347.632312,35,44015.17781
3401.748308,35,44026.593783
2350.931922,33,44033.972742
4647.314277,49,44044.408317
2940.549768,34,44051.942204
2190.372216,35,44059.442825
1351.643521,22,44064.591859
2339.476812,38,44072.909458
4731.840379,51,44093.175393
803.699551,20,44097.539871
2299.026882,37,44105.505548
4396.827028,56,44117.839088
6333.571867,66,44132.321644
4293.493933,51,44143.689664
3846.1308,49,44165.002875
2238.877442,43,44174.289284
2285.004536,35,44182.021885
4722.813427,52,44193.332778
3475.056872,41,44202.238544
2993.123857,55,44213.853713
3099.489959,36,44222.503078
6210.93001,67,44239.034992
3534.638632,47,44249.299049
2166.556428,28,44255.368215
1133.449483,27,44261.35028
2504.945727,27,44267.133577
662.179029,20,44271.299875
2733.549763,38,44279.849296
2531.208336,33,44296.48059
1676.987056,24,44301.733125
1177.690662,23,44307.064489
6070.635202,65,44321.4817
1945.722837,29,44327.564927
8366.214216,82,44345.646921
3177.818642,40,44358.464696
3055.686041,34,44365.728119
1058.06384,21,44370.510133
890.076591,20,44374.747902
2444.027479,32,44381.86468
1396.066042,25,44387.230272
1673.274752,26,44393.060912
1884.409363,25,44398.562287
1377.765847,24,44403.928158
1222.32941,18,44408.446477
1622.889502,23,44413.429424
1525.174256,24,44418.594125
1722.524988,28,44424.695784
1591.74697,22,44429.561532
1425.834647,20,44434.295227
2925.401638,41,44443.56143
1232.708469,24,44448.775306
3339.742504,39,44460.359556
1921.492666,28,44466.31022
1432.575473,20,44471.159631
1226.543959,19,44475.490014
5463.970168,67,44490.243074
2.4483,9,44492.290334
2768.885935,31,44499.157875
2417.968214,32,44506.423815
1705.054845,20,44517.425093
1385.811219,18,44521.670767
1562.637894,23,44526.674419
3955.401548,56,44538.757885
2376.092306,38,44546.988935
3921.299784,56,44559.305329
3435.558855,36,44567.23812
4277.310442,46,44578.958303
498.476639,16,44582.801991
3102.481142,44,44592.537522
866.781444,17,44596.538135
4335.665149,54,44608.753671
2658.6876,36,44616.834985
1276.055657,30,44623.438032
1505.139016,22,44628.321558
1078.854047,23,44636.434298
2496.017291,31,44643.501417
9014.383283,98,44664.20225
4283.036584,57,44676.332533
2927.589807,31,44683.033777
2760.882095,42,44692.317501
4341.427169,48,44702.949581
4554.482338,68,44720.481782
186.262169,11,44723.250048
1227.459781,23,44728.716288
4877.001793,60,44742.014969
2930.575075,50,44753.047207
1423.202525,23,44758.265004
1266.568378,20,44762.815682
571.366181,20,44767.180506
1228.831763,22,44780.479188
1623.307834,23,44785.92972
2796.301649,31,44793.029307
4109.695543,54,44804.478956
5127.587616,60,44817.380949
1176.159975,22,44822.544811
1232.676709,19,44826.762434
4146.53005,41,44835.444031
1234.946326,23,44844.575396
1830.942792,24,44849.807161
2005.712275,24,44855.176447
1795.137964,25,44860.793066
1233.1133,23,44865.82522
6582.779303,64,44880.40761
1312.263043,25,44885.927807
1166.351061,19,44892.825397
261.306816,12,44895.426513
1515.603932,22,44900.308378
1706.71529,23,44905.541002
1350.478032,31,44912.29562
1445.518937,22,44917.204521
1530.301297,23,44922.440229
240.054688,11,44924.83052
2849.844505,36,44932.773759
2391.475777,35,44942.457316
403.497406,16,44946.240329
2786.770141,38,44954.473477
4140.542718,41,44963.554054
1341.614268,23,44968.807008
331.339955,11,44971.372411
5236.983965,62,44984.806396
2634.030444,29,44997.43947
932.750385,21,45002.339596
7095.11501,76,45019.121646
5022.125705,48,45029.75159
1212.86848,18,45034.002446
1470.055964,27,45040.070654
2051.036988,29,45046.408344
2425.4739,32,45053.501661
1779.62607,24,45061.766809
11611.760873,129,45089.202826
12549.79254,132,45118.167203
4742.518222,64,45131.882564
5171.235998,56,45144.580814
5505.622716,59,45157.748599
1580.268599,27,45163.880648
3542.315932,45,45177.117134
910.596324,18,45181.162947
407.865499,12,45183.746935
550.123564,21,45188.410693
254.370718,11,45190.812631
3993.941032,53,45202.72996
3418.491274,40,45212.161927
1223.105843,20,45218.213778
6193.881452,78,45235.595624
4402.77912,47,45246.179018
1276.982153,18,45250.544423
99.848437,11,45253.144752
1375.32294,22,45258.54448
1641.311945,22,45263.843697
3140.27903,41,45273.062304
-52.868877,11,45279.311937
1657.809442,26,45285.110781
604.0501,18,45288.976953
1636.513207,39,45297.36105
1300.722981,20,45302.207685
2929.526753,35,45309.959915
907.631607,15,45313.343574
3166.824595,35,45321.359478
210.06767,11,45324.090535
1253.574026,21,45329.923901
3038.555744,37,45338.105573
408.040861,13,45340.808577
2082.374959,28,45347.023495
4562.619038,53,45358.841716
766.032673,14,45362.157914
1511.991833,28,45368.44128
2942.993491,37,45377.058342
1876.695908,27,45388.205696
4817.607189,56,45400.973768
5396.312899,55,45413.16929
1404.920671,23,45418.255621
1666.789761,24,45423.667988
1390.22332,26,45429.722891
1142.343738,21,45434.237739
4112.069052,50,45445.238316
2049.217605,30,45452.637149
3202.885623,45,45462.402132
4090.719414,52,45473.56861
1738.525055,28,45479.986848
2332.922869,43,45489.619657
5984.552532,61,45503.350706
184.194291,11,45505.803051
1638.705076,25,45511.401714
1702.507664,26,45518.001484
2831.449567,42,45527.284978
3702.01663,36,45535.170928
1604.831954,28,45541.251573
1307.843218,21,45545.983411
2285.25107,35,45553.617506
1899.712832,24,45559.499111
2363.707382,31,45566.51488
308.229524,10,45568.93034
392.24467,14,45572.196646
1047.817064,24,45577.366454
959.291193,24,45582.532821
5511.187573,60,45595.363334
2354.078598,29,45601.944213
1162.445115,21,45606.845639
929.071022,16,45610.507085
581.178117,14,45613.545378
1113.909523,25,45618.863998
3620.200088,39,45632.830668
231.679272,10,45635.077908
2899.924022,38,45643.695533
1639.566405,27,45649.612135
2213.128886,34,45656.859934
1283.414663,25,45662.578811
1767.012689,25,45668.330203
3979.572593,43,45677.761364
1157.758824,22,45684.644548
2892.377699,30,45691.528639
2610.662676,34,45699.091733
1253.281368,23,45704.327727
128.288941,11,45706.673449
2677.27142,31,45713.659555
1923.904304,31,45720.660098
543.863495,13,45723.507656
559.875684,13,45726.410741
431.314915,12,45729.106393
136.890505,12,45731.973861
894.055185,28,45737.823843
250.615545,11,45740.540617
1758.638224,30,45747.337554
4743.914779,50,45758.173709
308.890456,12,45760.708076
2257.368824,32,45767.907458
945.021388,17,45771.78942
454.648447,12,45774.572385
1201.18605,18,45778.638307
3737.078148,40,45789.406142
1458.367076,22,45794.341597
886.416378,20,45798.773733
845.529588,22,45803.307307
359.481212,11,45805.791048
1288.848996,19,45810.222394
5639.583607,60,45823.739189
159.903062,11,45826.205989
683.953351,23,45833.556295
117.557189,10,45835.753225
3729.619094,48,45846.090149
1692.592397,44,45855.838208
2566.531365,37,45863.970942
893.954647,15,45867.4068
1766.643685,24,45872.619949
1747.780346,21,45877.354108
2469.53465,37,45885.232804
1508.792379,26,45891.734945
2745.04055,30,45898.386071
1293.572477,22,45903.304233
4263.878981,59,45915.949444
1503.571856,28,45922.251528
948.452023,30,45929.048277
3538.001667,51,45940.70004
1768.208702,24,45950.417486
890.484654,17,45954.235335
1242.939426,25,45959.483685
149.841401,12,45962.317576
394.254543,12,45964.981294
200.524333,11,45967.451385
1972.77838,28,45973.480973
2416.178278,23,45978.682087
1013.344736,29,45984.981105
3460.090372,55,45998.912746
3117.988975,35,46006.26478
3903.535769,44,46015.846168
7120.687343,85,46034.331369
1820.054663,22,46039.479941
1105.863755,28,46045.779171
4614.030593,50,46057.843689
1724.820643,22,46063.014423
2556.177807,33,46070.862579
1571.423859,27,46076.944213
436.654174,13,46079.674799
222.691706,11,46082.163846
2043.124201,28,46088.228688
4280.26645,46,46098.545137
2716.206773,41,46107.575879
1385.249934,23,46116.027043
811.55542,18,46120.278577
373.192743,12,46123.00915
3536.353215,34,46130.690288
252.114499,11,46133.244023
1821.832301,22,46138.491751
3490.425557,41,46147.708639
748.98884,21,46152.192848
184.678891,11,46154.606221
6504.982137,77,46172.842139
527.972203,16,46176.406458
5156.327432,56,46188.873356
1432.764473,20,46193.357197
403.152663,12,46195.991554
1029.99258,20,46200.506694
655.642887,23,46205.541414
3529.78716,42,46214.958652
233.98697,11,46217.457882
889.358392,17,46222.422712
245.253292,12,46224.938411
3094.68635,37,46233.656944
3341.246339,42,46243.037308
3846.966638,61,46256.321399
3242.373475,29,46263.30408
1434.327502,26,46269.2048
2562.798231,36,46276.919482
990.847302,22,46284.237444
413.252076,19,46288.235885
2757.130667,32,46295.303354
352.530299,11,46297.868478
2408.780357,38,46306.487097
70.485202,7,46308.353884
1776.389941,27,46314.384698
1224.130254,22,46319.236203
308.624375,15,46322.834347
1448.794444,20,46327.466065
463.188551,16,46333.236746
402.982042,13,46336.132671
266.212405,12,46338.80131
3098.649719,38,46347.301774
2990.236939,45,46357.102067
1826.158665,21,46361.868345
274.701628,12,46364.566569
1034.049776,16,46368.151744
2925.642632,41,46377.434266
851.916965,22,46384.881758
1012.778379,24,46390.16716
539.648163,12,46392.87956
341.484079,14,46395.883422
824.458276,13,46398.916734
724.512519,18,46403.199688
638.850345,13,46406.198338
235.477821,11,46408.616913
1877.013836,35,46416.614543
4423.475532,63,46436.064878
771.725928,21,46440.313449
733.705707,19,46444.465094
261.521044,12,46447.198557
2110.383073,28,46453.744173
2318.353889,29,46460.513448
800.931418,19,46464.646704
826.501215,21,46469.129572
442.224806,13,46471.94571
983.626484,19,46480.5635
1785.926052,23,46485.945683
2858.458016,35,46493.711849
1065.770308,23,46498.962596
2377.546029,41,46507.995063
1788.279783,24,46513.628637
2194.977834,30,46520.729156
2615.156052,43,46530.394472
313.27059,12,46534.111768
324.777744,13,46536.993316
323.963005,11,46539.45878
3415.22634,37,46547.810531
1147.811585,25,46553.589916
1348.300015,24,46559.224643
161.415923,11,46561.593043
564.200938,18,46565.525553
374.051104,12,46578.723523
578.635102,12,46581.392568
4837.182242,51,46592.50571
2855.949039,28,46598.823449
1047.693694,22,46603.575711
282.575077,11,46605.972019
560.655917,12,46608.674368
2875.865247,42,46617.924242
1172.85487,22,46622.836386
2147.127758,33,46633.406794
3501.209748,40,46642.306106
1573.930201,20,46646.940785
361.401592,15,46650.272188
3147.717879,35,46657.889451
4958.215418,46,46668.337185
994.885903,19,46672.639268
1316.737618,22,46677.870381
1970.492866,23,46686.057194
6352.129539,75,46702.169863
3217.196116,41,46710.853014
4741.835952,63,46724.535462
1284.253941,23,46729.785976
723.462478,19,46734.036929
1876.08989,27,46740.302903
2662.194703,36,46748.451676
420.090862,14,46755.717538
3956.51439,33,46762.984354
2081.186409,33,46770.10107
492.583121,13,46773.285338
475.815242,17,46777.08204
1332.095158,26,46783.055455
1784.724257,24,46788.68193
2122.917722,33,46796.118001
554.318331,15,46799.483294
1123.213633,22,46804.817593
3313.249313,34,46812.531535
2667.201186,36,46820.317023
2193.10915,31,46827.380667
622.992094,16,46831.012618
2264.805793,37,46839.398358
584.54173,16,46843.132157
2661.102072,24,46859.228932
2352.877344,33,46866.480945
212.463698,10,46868.731081
1450.567917,21,46873.313522
1477.740076,20,46877.763193
940.982128,20,46882.463202
779.2245,14,46885.779943
1127.178045,21,46890.446358
2122.470801,27,46896.479399
299.801051,16,46899.844338
1669.669064,26,46906.245729
894.924652,15,46909.778394
962.065256,19,46913.978724
